Cbegsbyvb;Glcr;Vafgehzrag;Haqreylvat;Cbf;CI Fcbg BA/S;Qrygn;Tnzzn;IrtnY;Rkcvel;Fgevxr;VafPhee;P/C;BGP;Vfva;HaqCep;PbagenpgFvmr;-70,00;-60,00;-50,00;-40,00;-30,00;-25,00;-20,00;-15,00;-10,00;-5,00;-4,00;-3,00;-2,00;-1,00;0,00;1,00;2,00;3,00;4,00;5,00;10,00;15,00;20,00;25,00;30,00;40,00;50,00;60,00;70,00;1 Z;6 Z;12 Z;Erfg;-100,00;100,00;-10,00X;10,00X;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1401_C64.532;ONLA;16116.035460;3079.306617;-503.557695;76.796163;555.222460;23.01.2014 17:45:00;64.5320;RHE;Chg;gehr;;87.160;1.00;617890.300880;477425.831626;337461.422376;204709.538549;99892.234906;63764.387728;38396.331962;21895.547002;11882.134195;6168.464363;5384.216422;4692.514621;4083.605196;3548.574381;3079.306617;2668.439431;2309.316235;1995.938143;1722.915680;1485.421182;695.542529;317.426316;141.705424;62.080441;26.766048;4.789043;0.825274;0.138740;0.022980;257.044338;298.033916;;;3079.306617;3079.306617;3094.715674;3063.980327;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1406_C66.819;ONLA;30186.024933;33011.318745;-3259.259938;293.211872;3963.383002;06.06.2014 17:35:00;66.8190;RHE;Chg;gehr;;87.160;1.00;1267626.647652;1004608.035495;743970.369530;499419.913271;297829.724550;219851.972742;157765.635387;110291.750823;75296.453687;50326.133930;46321.891064;42605.087666;39158.610791;35965.969308;33011.318745;30279.479108;27755.945918;25426.894841;23279.181618;21300.336707;13548.513788;8511.809248;5290.982776;3259.219327;1992.310813;731.006452;263.515982;93.929895;33.272316;;2555.413120;1407.548084;;28447.962572;38232.428704;33231.220063;32792.850851;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1407_C68.927;ONLA;12099.757710;19115.094416;-1710.223739;137.674740;2023.101486;04.07.2014 17:45:00;68.9270;RHE;Chg;gehr;;87.160;1.00;533126.169898;427693.679838;323078.488492;223963.461442;139960.568226;106314.358977;78741.636775;56963.120433;40330.790922;28006.447700;25980.833405;24085.482692;22313.720463;20659.034979;19115.094416;17675.760584;16335.099961;15087.392265;13927.136765;12849.056520;8522.422697;5587.339793;3626.439489;2333.478490;1490.476546;597.403765;235.292867;91.609762;35.424304;;994.881063;1028.046661;;16703.860920;21835.080492;19244.173213;18986.853160;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1407_C71.97;ONLA;14186.466580;31509.501808;-2639.245384;194.642686;2871.569990;11.07.2014 17:35:00;71.9700;RHE;Chg;gehr;;87.160;1.00;667948.841667;544315.305329;421224.539702;302510.838807;197792.644968;154045.160454;117075.590495;86937.141439;63179.415234;45017.100825;41974.233512;39109.764620;36415.931773;33885.041919;31509.501808;29281.844600;27194.753605;25241.082409;23413.872432;21706.367298;14743.385303;9890.160926;6562.646467;4313.576463;2812.116237;1171.329275;477.978559;192.275325;76.624539;;1302.324399;1569.082269;;27770.043481;35685.377985;31715.457386;31304.822039;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1407_C68.986;ONLA;13973.849770;25197.438449;-2103.476861;158.183943;2549.227800;30.07.2014 17:45:00;68.9860;RHE;Chg;gehr;;87.160;1.00;615989.949705;494253.800000;373784.542567;260521.673279;165142.457007;126878.386455;95332.888051;70169.406263;50689.005322;36006.155745;33563.384228;31268.131449;29113.312577;27091.999645;25197.438449;23423.062645;21762.505412;20209.608753;18758.430628;17403.250108;11882.847648;8033.169604;5384.269699;3582.420642;2368.730467;1020.285191;433.127941;182.160758;76.208696;;891.443384;1657.604752;;22220.052840;28529.540824;25372.051715;25023.978919;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1408_C84.74;ONLA;9039.414680;62832.083517;-3875.933047;185.061312;2894.703301;27.08.2014 17:45:00;84.7400;RHE;Chg;gehr;;87.160;1.00;539895.330062;461107.307187;382349.647817;304061.635271;228389.726057;192928.553009;159984.736241;130184.099842;103965.580105;81528.256203;77494.850364;73610.351302;69873.076618;66281.062228;62832.083517;59523.676969;56353.162098;53317.663353;50414.132009;47639.367582;35577.004790;26201.204692;19052.496047;13695.486628;9742.956150;4799.577606;2295.149530;1072.322619;492.139057;;569.450605;2325.254246;;57234.280044;68844.557509;63197.302068;62468.716448;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1411_C69.808;ONLA;15757.506300;43502.809773;-2921.049530;177.206753;3781.854238;05.11.2014 17:45:00;69.8080;RHE;Chg;gehr;;87.160;1.00;705899.820971;568818.902040;434510.542618;310641.482709;207127.054488;165009.390657;129508.395327;100275.110434;76701.131268;58039.089272;54826.709937;51773.007191;48871.819189;46117.075344;43502.809773;41023.172937;38672.441725;36445.028345;34335.487379;32338.521928;23867.844086;17507.943086;12775.579388;9281.168435;6717.626456;3489.010306;1797.696306;921.994315;471.940314;;;3079.154949;702.579869;39323.237761;48079.680235;43831.105422;43176.815588;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1411_C75.234;ONLA;16481.909770;71357.821446;-4348.092046;230.602941;4931.989083;21.11.2014 17:35:00;75.2340;RHE;Chg;gehr;;87.160;1.00;827236.101990;683674.278413;541488.009776;405894.783990;285976.381924;234539.176938;189562.702112;151132.910236;118989.642785;92619.681157;87981.550012;83542.161026;79295.672340;75236.196304;71357.821446;67654.632840;64120.730988;60750.249268;57537.369617;54476.336944;41253.382701;31018.577590;23178.520722;17226.906041;12744.100936;6895.854640;3689.013949;1958.255939;1034.516695;;;3584.407585;1347.494496;65101.417493;78131.140315;71873.117895;70845.893457;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1412_C72.395;ONLA;15194.419500;55773.118280;-3427.691590;187.685844;4282.925224;12.12.2014 17:35:00;72.3950;RHE;Chg;gehr;;87.160;1.00;719627.968081;587403.679230;457409.068886;336001.495716;231976.966178;188514.963836;151128.157953;119656.457639;93677.912976;72605.067298;68921.187803;65401.494362;62040.530872;58832.867989;55773.118280;52855.949755;50076.097927;47428.377134;44907.689796;42509.035441;32178.866782;24215.356236;18130.164529;13515.362777;10038.284117;5489.735882;2977.377409;1606.554701;864.631547;;;2621.174465;1661.611977;50847.142931;61119.828424;56199.025465;55350.178837;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1412_C81.77;ONLA;37299.743180;254699.802017;-13856.981749;619.555694;13233.296815;12.12.2014 17:45:00;81.7700;RHE;Chg;gehr;;87.160;1.00;2114393.687220;1789338.319758;1465404.026811;1148768.823140;854380.955511;721506.788047;600889.126297;493764.073403;400606.518882;321184.546902;306886.179807;293097.939395;279810.654836;267014.650300;254699.802017;242855.593903;231471.171440;220535.393550;210036.882325;199964.070766;155572.894899;120052.216803;91967.872932;69997.596310;52970.806070;29897.448189;16615.826887;9129.070484;4974.619196;;;8099.053716;5134.216722;234638.651827;276149.468704;256455.794378;252954.367312;
RDG_QRE3_RZ;Bcgvba;ONLA_BGP_1501_C83.32;ONLA;28828.612580;222984.559625;-11483.720323;480.340284;10757.293513;08.01.2015 17:45:00;83.3200;RHE;Chg;gehr;;87.160;1.00;1678483.746607;1427250.891296;1176835.322938;931653.270469;702412.468106;598127.987050;502781.494702;417374.124621;342373.370196;277734.223953;266014.486313;254685.816859;243742.253976;233177.419716;222984.559625;213156.581935;203686.095822;194565.448595;185786.761774;177341.965858;139834.599660;109407.922088;85008.322135;65641.613967;50408.740785;29314.514750;16794.225627;9514.136845;5346.277418;;;4996.558937;5760.738258;206323.500694;240722.103273;224543.531230;221434.970831;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1310_C49.608;OZJ;20782.938236;6.246051;-2.421548;0.917244;1.594060;17.10.2013;49.6080;RHE;Chg;gehr;;79.470;1.00;535459.822728;370304.794279;207318.798191;74921.137300;14830.164696;5295.615848;1664.470617;468.251364;119.812364;28.293167;21.020421;15.576664;11.513850;8.490209;6.246051;4.584779;3.358090;2.454492;1.790440;1.303522;0.259648;0.049770;0.009245;0.001674;0.000297;0.000009;;;;1.594060;;;;6.246051;6.246051;6.257946;6.234189;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1402_C60.6645;OZJ;32622.044190;12435.239592;-1870.307727;258.871906;1826.484559;14.02.2014 17:35:00;60.6645;RHE;Chg;gehr;;79.470;1.00;1199472.105768;940237.092033;681990.608823;435745.787447;233820.545169;159405.841967;103710.700355;64574.598132;38618.353180;22271.273312;19869.890096;17705.089209;15756.746731;14006.001213;12435.239592;11028.071846;9769.296711;8644.859680;7641.805471;6748.226088;3571.946965;1850.200598;940.610505;470.566632;232.203571;54.697810;12.465981;2.778568;0.610798;575.993580;1250.199294;;;12435.239592;12435.239592;12497.888992;12372.922752;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1407_C53.04;OZJ;31674.208144;17893.480957;-1862.670958;184.219257;2491.381610;04.07.2014 17:35:00;53.0400;RHE;Chg;gehr;;79.470;1.00;998628.851409;748249.429317;510530.939610;311576.441551;170834.952693;122175.994844;85677.463286;59069.004877;40135.825726;26937.353832;24840.230361;22897.272828;21098.210697;19433.334755;17893.480957;16470.012805;15154.802603;13940.211874;12819.071187;11784.659639;7707.107968;5011.889364;3244.543229;2093.082456;1346.725812;554.768763;227.915858;93.723556;38.682248;;1225.058627;1265.900948;;13778.987152;23158.426566;18020.898454;17766.967468;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1407_C55.888;OZJ;23797.595190;22822.987689;-2132.311432;186.867681;2701.972903;30.07.2014 17:35:00;55.8880;RHE;Chg;gehr;;79.470;1.00;817117.922997;628686.669107;447275.128583;289344.267480;170311.657141;126609.380284;92423.624540;66397.168564;47041.593536;32933.036734;30627.342419;28471.906517;26458.130422;24577.780714;22822.987689;21186.241978;19660.389513;18238.625085;16914.484683;15681.836763;10698.409372;7255.713431;4897.265795;3292.714791;2207.205272;985.603949;438.118015;194.565297;86.556730;;944.801343;1756.869710;;18048.927674;28762.755402;22983.896984;22663.191109;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1408_C61.353;OZJ;13300.083130;23753.603694;-2036.452114;158.392273;2212.301198;01.08.2014 17:45:00;61.3530;RHE;Chg;gehr;;79.470;1.00;529057.539150;423451.742423;319360.843250;222620.893448;142222.296267;110133.959694;83651.179838;62424.406892;45850.783197;33206.596325;31083.666644;29082.457854;27197.350039;25422.850220;23753.603694;22184.403511;20710.198225;19326.098034;18027.379442;16809.488571;11785.110767;8196.738806;5662.287410;3889.068348;2658.338056;1228.220378;561.571797;255.197927;115.651780;;749.454056;1462.709640;;19140.628054;29353.469739;23909.600374;23598.592397;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1408_C61.098;OZJ;23912.403020;45953.428166;-3737.624100;276.904940;4200.398744;27.08.2014 17:45:00;61.0980;RHE;Chg;gehr;;79.470;1.00;944308.507333;754540.323822;568301.247115;396910.158071;255723.169187;199472.620455;152933.851668;115435.350165;85924.623542;63176.081818;59327.848215;55690.746738;52255.390448;49012.601502;45953.428166;43069.159073;40351.334883;37791.757510;35382.497175;33115.897465;23674.237100;16809.217512;11866.102478;8336.126451;5832.789793;2829.463660;1361.174798;651.857436;311.670594;;826.220022;3374.002881;;37448.155753;56183.870631;46265.387774;45643.492687;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1409_C56.755;OZJ;18958.682050;26047.064892;-2123.428792;162.320809;2757.310244;24.09.2014 17:45:00;56.7550;RHE;Chg;gehr;;79.470;1.00;666031.215932;516226.301217;373035.821062;248779.535352;153693.921250;117817.965834;89034.653844;66447.555255;49057.987248;35886.521236;33678.278093;31596.388125;29634.563721;27786.737641;26047.064892;24409.923263;22869.912687;21421.853738;20060.785056;18781.960204;13469.872799;9617.315624;6842.053447;4853.873217;3435.936203;1714.290458;852.962306;424.433915;211.666447;;120.515873;2636.749816;;21227.628310;31878.360013;26238.763549;25856.726131;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1410_C52.896;OZJ;6862.522690;6317.379205;-535.396555;43.401739;771.774677;01.10.2014 17:45:00;52.8960;RHE;Chg;gehr;;79.470;1.00;214729.233190;160931.864985;111190.484166;70538.570668;41519.599039;31127.108794;23042.596706;16875.569627;12248.133477;8823.352022;8256.760074;7724.740105;7225.375972;6756.837593;6317.379205;5905.337439;5519.129167;5157.249235;4818.268044;4500.829047;3194.075731;2259.850837;1595.247871;1124.284875;791.535564;391.843617;194.139857;96.488903;48.187551;;4.216236;767.556217;;5108.806766;7796.672303;6366.391353;6268.737245;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1411_C64.107;OZJ;24334.316070;79599.161057;-5266.474586;313.668239;5872.982688;21.11.2014 17:45:00;64.1070;RHE;Chg;gehr;;79.470;1.00;1032412.375424;839426.369717;650355.107616;475328.753481;327119.912775;265717.445602;213126.429540;168995.706545;132636.246979;103159.912460;98005.756251;93080.348884;88375.909004;83884.722560;79599.161057;75511.698524;71614.925745;67901.563807;64364.475173;60996.673607;46464.004967;35213.847090;26572.489863;19978.962372;14976.233809;8357.008999;4634.127450;2560.936073;1413.561059;;;4268.261841;1604.559298;67399.672029;93751.378161;80166.387633;79035.679157;
RDG_QRE3_RZ;Bcgvba;OZJ_BGP_1501_C68.493;OZJ;12556.027620;64124.046686;-3649.546956;182.147269;3754.392746;12.01.2015 17:45:00;68.4930;RHE;Chg;gehr;;79.470;1.00;587362.335727;487728.856057;389569.431316;296910.990950;215418.798220;180289.026322;149270.834829;122371.932898;99424.179115;80132.446017;76680.877092;73357.527984;70159.137211;67082.413579;64124.046686;61280.716795;58549.104145;55925.897350;53407.801321;50991.544543;40325.774217;31738.699161;24877.325241;19430.558312;15130.974366;9110.536663;5448.213150;3244.339678;1927.771090;;;1661.757335;2092.589290;55569.774215;73811.783845;64576.565360;63674.407896;
RDG_QRE3_RZ;Bcgvba;POX_BGP_1402_C8.652K;POX;252376.836647;29778.355396;-16363.434115;6741.390920;716.323601;21.02.2014 17:45:00;8.6520;RHE;Chg;gehr;;8.510;0.13;205859.437466;177260.432453;148675.925385;120268.607289;92733.867820;79722.980249;67504.178505;56278.768754;46201.061327;37360.713354;35744.109716;34177.871280;32661.744722;31195.384052;29778.355396;28410.142048;27090.149765;25817.712188;24592.096378;23412.508410;18173.630945;13940.879248;10578.108562;7947.020166;5916.626370;3202.693180;1688.348464;871.493338;442.494102;192.301762;524.022088;;;29778.355396;29778.355396;29846.618100;29710.268247;
RDG_QRE3_RZ;Bcgvba;PBA_BGP_1311_C61.152/#1;PBA;3663.003663;;;0.000030;0.000001;07.11.2013 17:45:00;61.1520;RHE;Chg;gehr;;125.300;1.00;86278.539445;40760.501244;7783.307724;391.329913;6.455011;0.612683;0.050089;0.003639;0.000241;0.000015;0.000008;0.000005;0.000003;0.000002;;;;;;;;;;;;;;;;0.000001;;;;;;;;
RDG_QRE3_RZ;Bcgvba;PBA_BGP_1401_C75.3185;PBA;9174.372830;376.693494;-43.866711;4.971083;81.131919;02.01.2014 17:35:00;75.3185;RHE;Chg;gehr;;125.300;1.00;345790.567708;231836.065899;128851.480351;56726.688985;20076.350701;11158.088975;5975.348965;3100.922534;1567.493631;775.301534;671.960571;581.996314;503.746489;435.743463;376.693494;325.457846;281.035658;242.548443;209.226141;180.394584;85.394906;40.057695;18.659525;8.646820;3.992264;0.845969;0.179029;0.038068;0.008169;48.990981;32.111187;;;376.693494;376.693494;378.286326;375.108389;
RDG_QRE3_RZ;Bcgvba;PBA_BGP_1402_C75.1825;PBA;22026.402421;2309.141226;-218.565521;20.134427;447.942737;14.02.2014 17:35:00;75.1825;RHE;Chg;gehr;;125.300;1.00;826635.820369;555563.346629;317488.819094;151580.253861;61807.813535;37627.360136;22325.670783;12964.296529;7394.996954;4156.897467;3698.980609;3290.016978;2925.001552;2599.406576;2309.141226;2050.513928;1820.197149;1615.194823;1432.812136;1270.627636;693.999884;376.903768;203.833959;109.912512;59.157574;17.102147;4.953694;1.443713;0.424650;141.234746;306.582733;;;2309.141226;2309.141226;2320.699002;2297.647045;
RDG_QRE3_RZ;Bcgvba;PBA_BGP_1407_C76.764;PBA;9770.204780;7913.330311;-444.944989;24.422783;1049.934166;30.07.2014 17:45:00;76.7640;RHE;Chg;gehr;;125.300;1.00;400798.158267;283409.009324;182457.601082;107765.410300;59471.103860;43330.262395;31254.340680;22359.969024;15891.942221;11236.562186;10478.566978;9770.237209;9108.497558;8490.442719;7913.330311;7374.573815;6871.735534;6402.519686;5964.765628;5556.441216;3893.335687;2724.293995;1904.863443;1331.621669;931.106075;456.216463;224.599524;111.286384;55.562361;;367.108564;682.662550;;7032.639092;8901.365972;7966.684934;7860.340065;
RDG_QRE3_RZ;Bcgvba;PBA_BGP_1408_C99.96;PBA;6802.721090;27507.272306;-1259.846914;52.264159;2069.903759;08.08.2014 17:45:00;99.9600;RHE;Chg;gehr;;125.300;1.00;435916.946662;350877.134057;267755.290336;191449.646251;127956.344521;102163.000602;80417.233898;62489.789845;48002.707729;36500.305483;34515.985204;32628.204642;30833.251860;29127.471495;27507.272306;25969.133950;24509.612639;23125.346068;21813.057587;20569.559482;15278.872586;11284.041104;8293.168563;6070.076587;4427.760810;2337.451343;1225.100956;639.530371;333.345348;;622.063066;1447.762384;;24979.260288;30264.841877;27666.964431;27348.479517;
RDG_QRE3_RZ;Bcgvba;PBA_BGP_1503_C126.95;PBA;10429.302875;190584.723283;-4816.479837;99.692732;6137.227099;12.03.2015 17:35:00;126.9500;RHE;Chg;gehr;;125.300;1.00;946675.939728;816154.930263;686885.935582;562014.084883;446343.520375;393450.667896;344451.468003;299613.837731;259055.183800;222756.353184;215997.792835;209403.067982;202970.519768;196698.368682;190584.723283;184627.588786;178824.875489;173174.407002;167673.928278;162321.113401;137686.557882;116366.411634;98030.476656;82348.737332;69002.879800;48147.856094;33378.416241;23032.422628;15843.836385;;;737.811401;5399.421056;180708.805272;200898.365081;191731.965703;189443.502175;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1310_C30.432;QNV;43539.695050;;;0.000006;;10.10.2013 17:35:00;30.4320;RHE;Chg;gehr;;57.620;1.00;572326.236984;321497.656685;91550.938635;5316.449100;54.578907;3.312751;0.154610;0.005831;0.000185;0.000005;0.000002;0.000001;;;;;0.000002;;;;;;;;;;;;;;;;;;;;;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1311_C30.7403/#1;QNV;31880.027000;1.246145;-0.610508;0.295257;0.493336;07.11.2013 17:35:00;30.7403;RHE;Chg;gehr;;57.620;1.00;428797.975004;246755.887154;94559.072907;20949.879788;2839.392237;905.472936;268.016721;74.645949;19.790840;5.044245;3.822367;2.893033;2.187178;1.651765;1.246145;0.939220;0.707238;0.532089;0.399983;0.300441;0.071097;0.016593;0.003834;0.000880;0.000201;0.000011;;0.000001;;0.483387;0.009916;;;1.246145;1.246145;1.250437;1.241872;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1312_C34.5695;QNV;53052.546310;1049.779178;-262.547759;63.915367;196.033997;12.12.2013 17:35:00;34.5695;RHE;Chg;gehr;;57.620;1.00;916346.242133;613522.518665;340753.647239;150398.872327;53603.488506;29945.128006;16133.908484;8430.827036;4294.409200;2141.698008;1859.423939;1613.284215;1398.837954;1212.158485;1049.779178;908.644055;786.062923;679.670783;587.391209;507.403333;242.520996;114.903280;54.074819;25.322024;11.816571;2.559053;0.553709;0.120410;0.026429;146.014057;49.970558;;;1049.779178;1049.779178;1053.234956;1046.337220;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1401_C36.6265;QNV;51601.982171;3956.087595;-805.432661;158.049299;613.256947;09.01.2014 17:30:00;36.6265;RHE;Chg;gehr;;57.620;1.00;996962.930978;701845.660429;428796.704889;220130.866580;95678.468460;59808.332391;36292.594188;21468.792606;12428.169537;7065.104582;6298.452672;5611.731450;4997.089314;4447.375443;3956.087595;3517.322124;3125.726725;2776.455476;2465.126823;2187.783972;1197.666750;650.318045;350.848358;188.346944;100.738418;28.621497;8.103361;2.298120;0.655367;341.538336;271.569423;;;3956.087595;3956.087595;3970.706186;3941.531796;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1403_C36.078;QNV;30738.954490;4275.195304;-718.591388;116.873556;685.562680;28.03.2014 17:45:00;36.0780;RHE;Chg;gehr;;57.620;1.00;576152.733776;402338.265355;247398.722378;132653.738923;63081.084120;41933.776107;27326.214171;17510.208429;11063.834740;6910.114316;6281.751219;5708.461328;5185.693108;4709.235114;4275.195304;3879.980978;3520.279403;3193.039204;2895.452554;2624.938208;1602.008427;973.163951;589.103029;355.726543;214.454042;77.782368;28.240638;10.299324;3.782452;22.994803;662.546564;;;4275.195304;4275.195304;4298.164907;4252.357500;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1405_C35.56;QNV;102446.569179;27953.471077;-4059.620430;569.645543;3828.977491;14.05.2014 17:35:00;35.5600;RHE;Chg;gehr;;57.620;1.00;2079104.284210;1497054.726911;967305.465384;556737.825307;289782.795969;202798.422516;139617.047015;94808.319925;63652.721972;42340.148899;38987.567560;35890.200676;33029.893381;30389.627890;27953.471077;25706.521999;23634.859898;21725.492931;19966.307763;18346.020586;11985.320818;7802.868595;5067.323323;3285.362688;2128.020799;892.346224;375.070774;158.459029;67.423103;;2949.946426;878.532368;;20584.241009;37841.927266;28117.962632;27789.986142;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1405_C41.102;QNV;48051.189720;35984.532109;-4708.720239;573.891011;3733.691339;27.05.2014 17:45:00;41.1020;RHE;Chg;gehr;;57.620;1.00;1240347.460011;964046.400758;695239.350175;455898.988188;270902.212657;201884.451465;147494.385484;105874.866078;74834.733146;52191.849436;48493.018234;45036.306993;41808.004937;38794.949958;35984.532109;33364.693450;30923.924685;28651.258990;26536.263414;24569.028203;16637.363728;11189.091990;7482.351201;4980.463424;3302.847774;1440.910748;624.557367;270.044573;116.828677;;2611.381189;1121.985179;;27281.577836;47219.030128;36187.686882;35782.538309;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1406_C38.701;QNV;49869.512415;26905.116814;-3562.806892;447.597566;3119.872997;06.06.2014 17:35:00;38.7010;RHE;Chg;gehr;;57.620;1.00;1167521.719796;881860.337740;610801.429281;382496.224616;217719.030456;159281.762657;114527.196857;81122.605396;56730.274237;39245.464630;36415.803812;33778.406648;31321.519126;29033.961551;26905.116814;24924.916767;23083.827014;21372.830456;19783.409987;18307.530292;12381.358125;8332.359762;5585.708331;3733.259883;2489.628890;1102.709253;487.462269;215.763418;95.854954;;2011.533269;1107.963487;;20343.197175;35442.980735;27065.079778;26746.121793;
RDG_QRE3_RZ;Bcgvba;QNV_BGP_1407_C33.596;QNV;18901.059649;5761.099136;-729.881059;90.727000;784.929897;18.07.2014 17:35:00;33.5960;RHE;Chg;gehr;;57.620;1.00;345990.726397;241481.969437;152329.543101;87681.021820;47036.530320;33780.602346;24020.134485;16944.319656;11878.357404;8287.143484;7707.849068;7168.095025;6665.308354;6197.068295;5761.099136;5355.263078;4977.553317;4626.087271;4299.100014;3994.937913;2765.665533;1912.909112;1322.704760;914.810132;633.122194;304.279831;147.162390;71.735336;35.280859;;325.912325;458.878592;;4414.325236;7508.744207;5799.360582;5723.097094;
RDG_QRE3_RZ;Bcgvba;QOX_BGP_1310_C26.72;QOX;47754.491018;104.308457;-117.013233;124.136603;31.034922;23.10.2013 17:45:00;26.7200;RHE;Chg;gehr;;33.940;1.00;789668.133881;627589.053702;465509.974679;303452.747470;145511.793226;79632.331107;34709.068797;11736.505248;3073.340515;632.046841;448.312924;315.261170;219.836874;152.039176;104.308457;71.002981;47.963431;32.159063;21.406119;14.147996;1.614608;0.158454;0.013638;0.001048;0.000073;;;;;31.034922;;;;104.308457;104.308457;104.621108;103.996981;
RDG_QRE3_RZ;Bcgvba;QOX_BGP_1401_C26.807;QOX;11153.803110;1971.057295;-742.974181;254.644887;256.171040;08.01.2014 17:45:00;26.8070;RHE;Chg;gehr;;33.940;1.00;185266.531636;147410.279490;109590.623334;72602.183757;40301.276920;27721.730262;18047.568739;11138.818287;6538.548956;3665.417403;3248.038377;2873.504875;2538.116098;2238.388215;1971.057295;1733.079200;1521.626871;1334.085432;1168.045531;1021.295256;512.085016;249.463100;118.503254;55.074021;25.115391;4.985488;0.943486;0.172612;0.030864;144.398765;111.732659;;;1971.057295;1971.057295;1978.853196;1963.295365;
RDG_QRE3_RZ;Bcgvba;QOX_BGP_1401_C29.804;QOX;43115.018118;22722.947223;-7574.687092;2152.220263;1989.613570;09.01.2014 17:30:00;29.8040;RHE;Chg;gehr;;33.940;1.00;845272.546298;698940.177902;552611.813545;406606.147467;265265.712662;200986.967515;144740.241798;98750.438826;63781.131172;39048.857865;35180.239426;31631.319636;28384.158334;25420.698947;22722.947223;20273.130230;18053.835481;16048.130060;14239.659821;12612.729723;6704.528971;3427.000752;1691.138007;808.733233;376.114218;75.768627;14.138432;2.488544;0.419248;1108.246768;881.243875;;;22722.947223;22722.947223;22804.204125;22642.003042;
RDG_QRE3_RZ;Bcgvba;QOX_BGP_1402_C31.0548;QOX;35067.099236;35720.084546;-9404.730569;2029.035692;2341.026887;07.02.2014 17:45:00;31.0548;RHE;Chg;gehr;;33.940;1.00;731041.805511;612024.080251;493011.681995;374275.394371;258752.955067;205105.044104;156609.980783;114917.734069;80973.645397;54821.391010;50471.404300;46396.088990;42585.892041;39030.726429;35720.084546;32643.147007;29788.885689;27146.160015;24703.805768;22450.715933;13647.938874;8047.399383;4615.623874;2582.177918;1412.706583;399.239003;105.968981;26.792840;6.527686;848.399069;1492.574255;;;35720.084546;35720.084546;35851.309323;35589.357085;
RDG_QRE3_RZ;Bcgvba;QOX_BGP_1405_C26.856;QOX;9644.027405;7726.649347;-1568.324710;286.390694;640.984345;30.05.2014 17:35:00;26.8560;RHE;Chg;gehr;;33.940;1.00;167376.562915;134664.607412;102323.856665;71960.343291;46326.757851;35969.705092;27363.841952;20428.657547;14992.814252;10836.319031;10137.975773;9479.625039;8859.461341;8275.713550;7726.649347;7210.579029;6725.858717;6270.892994;5844.137018;5444.098159;3796.189523;2623.381112;1798.923941;1225.441467;830.116002;375.877925;168.019289;74.496199;32.883914;;437.814489;203.137159;;6630.296773;8983.465765;7767.790243;7685.726348;
RDG_QRE3_RZ;Bcgvba;QOX_BGP_1407_C23.513;QOX;46102.156254;21433.293177;-4187.687022;775.726703;2234.421165;18.07.2014 17:35:00;23.5130;RHE;Chg;gehr;;33.940;1.00;645428.237998;490589.771006;345479.404673;223919.152128;134577.979706;101864.506868;76077.734813;56166.550399;41060.352302;29768.778811;27890.070724;26122.963486;24461.541148;22900.129438;21433.293177;20055.833215;18762.782227;17549.400130;16411.168622;15343.785589;10933.349893;7761.645377;5493.948832;3880.163430;2735.986468;1356.505006;671.880380;333.301051;165.914604;;927.841142;1306.349649;;18507.909584;24793.521745;21565.188187;21302.211544;
RDG_QRE3_RZ;Bcgvba;QOX_BGP_1407_C30.094;QOX;62936.133450;117692.728564;-18892.443786;2570.633025;6531.423752;22.07.2014 17:45:00;30.0940;RHE;Chg;gehr;;33.940;1.00;1293646.648978;1080077.327594;867407.524617;660766.876128;472240.079762;389272.115190;315623.637424;251898.416928;198081.570208;153643.112103;145806.960228;138302.586725;131121.354908;124254.410947;117692.728564;111427.151394;105448.432925;99747.273928;94314.357338;89140.380567;66833.559057;49658.307037;36603.034422;26790.848826;19488.632715;10155.541508;5208.097588;2640.312403;1328.009493;;2569.702265;3961.645035;;104258.372245;132566.391213;118311.167955;117077.355033;
