release,date,author,status,maturity,version,first,distribution,abstract
Audio-Play-MPG321-0.001,2005-05-28T04:44:51,BREEGSTER,backpan,released,0.001,1,Audio-Play-MPG321,"A frontend to MPG321."
Net-DNS-0.49_02,2005-05-28T07:07:52,OLAF,backpan,developer,0.49_02,,Net-DNS,"Check a DNS zone for errors"
MealMaster-0.28,2005-05-28T10:04:10,LBROCARD,latest,released,0.28,1,MealMaster,"Parse MealMaster format recipe files"
Search-Mousse-0.29,2005-05-28T13:45:50,LBROCARD,backpan,released,0.29,1,Search-Mousse,"A simple and fast inverted index"
PathTools-3.08,2005-05-28T15:13:27,KWILLIAMS,backpan,released,3.08,,PathTools,"Tools for working with paths and file specs across platforms"
Mobile-UserAgent,2005-05-28T15:48:39,CMANLEY,backpan,released,0,1,Mobile-UserAgent,"mobile user agent string parsing class"
Mobile-UserAgent-1.02,2005-05-28T15:50:48,CMANLEY,backpan,released,1.02,,Mobile-UserAgent,"mobile user agent string parsing class"
Net-CyanChat-0.02,2005-05-28T16:03:48,KIRSLE,cpan,released,0.02,,Net-CyanChat,"Perl interface for connecting to Cyan Worlds' chat room."
Audio-Play-MPG321-0.002,2005-05-28T16:56:48,BREEGSTER,backpan,released,0.002,,Audio-Play-MPG321,"A frontend to MPG321."
Spreadsheet-WriteExcel-Worksheet-SheetProtection-0.01,2005-05-28T19:00:27,SRIHA,backpan,released,0.01,1,Spreadsheet-WriteExcel-Worksheet-SheetProtection,"Sheet Protection extension for Spreadsheet::WriteExcel::Worksheet"
LWP-UserAgent-iTMS_Client-0.06,2005-05-28T19:46:43,BILLH,backpan,released,0.06,,LWP-UserAgent-iTMS_Client,"libwww-perl client for Apple iTunes music store"
Rubric-0.09_08,2005-05-29T02:23:06,RJBS,backpan,developer,0.09_08,,Rubric,"a notes and bookmarks manager with tagging"
HTML-XHTML-Lite-0.01,2005-05-29T02:35:34,SMIFFY,backpan,released,0.01,1,HTML-XHTML-Lite,"Light-weight Perl module for XHTML CGI applications"
Test-Strict-0.07,2005-05-29T02:56:11,PDENIS,cpan,released,0.07,,Test-Strict,"Check syntax, presence of use strict; and test coverage"
IRC-Bot-Hangman-0.1,2005-05-29T02:58:26,PDENIS,latest,released,0.1,1,IRC-Bot-Hangman,"An IRC hangman"
Class-DBI-Sweet-0.01,2005-05-29T03:09:58,SRI,backpan,released,0.01,1,Class-DBI-Sweet,"Making sweet things sweeter"
Catalyst-Model-CDBI-Sweet-0.04,2005-05-29T03:12:09,SRI,backpan,released,0.04,,Catalyst-Model-CDBI-Sweet,"Making sweet things sweeter"
Test-Chunks-0.33,2005-05-29T05:33:51,INGY,backpan,released,0.33,,Test-Chunks,"Chunky Data Driven Testing Framework"
Text-Emoticon-MSN-0.02,2005-05-29T05:58:41,MIYAGAWA,cpan,released,0.02,,Text-Emoticon-MSN,"Emoticon filter of MSN Messenger"
LWP-UserAgent-iTMS_Client-0.07,2005-05-29T06:02:14,BILLH,backpan,released,0.07,,LWP-UserAgent-iTMS_Client,"libwww-perl client for Apple iTunes music store"
Net-WWD-1.00,2005-05-29T09:41:57,BALESHI,latest,released,1.00,1,Net-WWD,"World Wide Database"
Unicode-Collate-0.51,2005-05-29T12:24:33,SADAHIRO,backpan,released,0.51,,Unicode-Collate,"Unicode Collation Algorithm"
Gtk2-Ex-FormFactory-0.54,2005-05-29T14:31:23,JRED,backpan,released,0.54,,Gtk2-Ex-FormFactory,"Makes building complex GUI's easy"
perl-tutorial-DE_2.02,2005-05-29T15:13:06,EIKEG,cpan,released,2.02,,perl-tutorial-DE,
Term-Menus-1.08,2005-05-29T16:02:00,REEDFISH,backpan,released,1.08,,Term-Menus,"Create Powerful Terminal, Console and CMD Enviroment Menus"
Acme-PM-Dresden-0.08,2005-05-29T17:30:41,SCHWIGON,backpan,released,0.08,,Acme-PM-Dresden,"Append an ""I was here"" graffiti to a twiki topic."
Rose-DB-0.0151,2005-05-29T17:35:43,JSIRACUSA,backpan,released,0.0151,,Rose-DB,"A DBI wrapper and abstraction layer."
DBIx-Web-0.57,2005-05-29T19:04:18,MAKAROW,backpan,released,0.57,,DBIx-Web,"Active Web Database Layer"
Graph-Simple-0.17,2005-05-29T19:27:58,TELS,backpan,released,0.17,,Graph-Simple,"Render graphs as ASCII, HTML, SVG or Graphviz"
text-highlight-0.04,2005-05-29T20:17:58,ICRF,latest,released,0.03,1,text-highlight,"Syntax highlighting framework"
Text-xSV-0.15,2005-05-29T20:26:14,TILLY,cpan,released,0.15,,Text-xSV,"read character separated files"
SOAP-Lite-Utility-0.01,2005-05-29T21:19:28,BRYCE,latest,released,0.01,1,SOAP-Lite-Utility,
Sort-MonsterSort-0.01,2005-05-29T21:26:11,CREAMYG,backpan,released,0.01,1,Sort-MonsterSort,"Sort huge collections"
Kwiki-Ajax-Toolman-0.10,2005-05-29T22:25:43,INGY,latest,released,0.10,1,Kwiki-Ajax-Toolman,"Tool-man Javascript Libraries for Kwiki"
Filter-Simple-0.80,2005-05-29T23:22:50,DCONWAY,backpan,released,0.80,,Filter-Simple,"Simplified source filtering"
Parse-Nessus-Plugin-0.2,2005-05-30T03:57:32,RALAMOSM,backpan,released,0.2,,Parse-Nessus-Plugin,"OO methods to parse Nessus plugins"
Imager-0.45,2005-05-30T04:41:43,TONYC,backpan,released,0.45,,Imager,"Perl extension for Generating 24 bit Images"
Test-Object-0.01,2005-05-30T06:06:15,ADAMK,backpan,released,0.01,1,Test-Object,"Test an object against all classes it belongs to"
Perl6-Builtins-0.0.2,2005-05-30T06:09:41,DCONWAY,backpan,released,0.0.2,1,Perl6-Builtins,"Provide Perl 5 versions of the new Perl 6 builtins"
Acme-MetaSyntactic-0.24,2005-05-30T08:38:52,BOOK,backpan,released,0.24,,Acme-MetaSyntactic,"A simple front-end to Acme::MetaSyntactic"
Algorithm-Knap01DP-0.25,2005-05-30T09:28:44,CASIANO,latest,released,0.25,,Algorithm-Knap01DP,"Solves the 0-1 Knapsack problem using the Dynamic Programming Technique"
Senna-0.02_03,2005-05-30T11:03:19,DMAKI,backpan,developer,0.02_03,,Senna,"Perl Interrface To Senna Fulltext Search Engine"
Perl6-Builtins-0.0.3,2005-05-30T11:32:47,DCONWAY,latest,released,0.0.3,,Perl6-Builtins,"Provide Perl 5 versions of the new Perl 6 builtins"
Config-YUM-1.8,2005-05-30T13:03:14,OPITZ,backpan,released,1.8,,Config-YUM,"Perl extension for parsing yum.conf"
HTML-Template-HTX-0.07,2005-05-30T14:44:41,TALE,latest,released,0.07,1,HTML-Template-HTX,"Handle HTML Extension template (.htx) files"
Class-ReturnValue-0.53,2005-05-30T21:01:24,JESSE,backpan,released,0.52,,Class-ReturnValue,"A smart return value object"
SVG-Metadata-0.25,2005-05-30T21:41:27,BRYCE,cpan,released,0.25,,SVG-Metadata,"Perl module to capture metadata info about an SVG file"
ExtUtils-CBuilder-0.12,2005-05-30T21:45:21,KWILLIAMS,backpan,released,0.12,,ExtUtils-CBuilder,"Compile and link C code for Perl modules"
perl-5.8.7,2005-05-30T22:19:23,NWCLARK,cpan,released,5.008007,,perl,"Practical Extraction and Reporting Language"
SVG-Template-Graph-0.05,2005-05-30T23:10:40,RONAN,cpan,released,0.05,,SVG-Template-Graph,"Perl extension for generating template-driven graphs with SVG"
Kwiki-CachedDisplay-0.04,2005-05-30T23:52:37,GUGOD,backpan,released,0.04,,Kwiki-CachedDisplay,"Speed-up Kwiki page display by caching"
Memchmark-0.01,2005-05-31T00:54:30,SALVA,latest,released,0.01,1,Memchmark,"Check memory consumption"
Sort-External-0.01,2005-05-31T02:05:12,CREAMYG,backpan,released,0.01,1,Sort-External,"Sort huge lists"
Class-DBI-Plugin-DeepAbstractSearch-0.03,2005-05-31T02:11:48,SRIHA,backpan,released,0.03,,Class-DBI-Plugin-DeepAbstractSearch,"deep_search_where() for Class::DBI"
ExtUtils-ParseXS-2.10,2005-05-31T02:37:25,KWILLIAMS,backpan,released,2.10,,ExtUtils-ParseXS,"converts Perl XS code into C code"
Rubric-0.09_09,2005-05-31T03:18:32,RJBS,backpan,developer,0.09_09,,Rubric,"a notes and bookmarks manager with tagging"
File-LocalizeNewlines-0.03,2005-05-31T05:30:50,ADAMK,backpan,released,0.03,,File-LocalizeNewlines,"Localize the newlines for one or more files"
Text-vFile-asData-0.04,2005-05-31T09:48:52,RCLAMP,cpan,released,0.04,,Text-vFile-asData,"parse vFile formatted files into data structures"
Devel-Arena-0.16,2005-05-31T10:43:37,NWCLARK,backpan,released,0.16,,Devel-Arena,"Perl extension for inspecting the core's arena structures"
Rose-DB-0.0152,2005-05-31T11:53:34,JSIRACUSA,backpan,released,0.0152,,Rose-DB,"A DBI wrapper and abstraction layer."
Device-LabJack-0.01,2005-05-31T13:56:09,CDRAKE,cpan,released,0.01,1,Device-LabJack,"Perl extension for native access to the LabJack U12"
Net-DRI-0.12,2005-05-31T14:24:05,PMEVZEK,backpan,released,0.12,,Net-DRI,"Interface to Domain Name Registries/Registrars/Resellers"
Kwiki-ListPages-0.10,2005-05-31T15:51:45,SUE,cpan,released,0.10,1,Kwiki-ListPages,"List all Kwiki Pages"
XML-Atom-Filter-0.03,2005-05-31T16:29:44,MARKPASC,backpan,released,0.03,,XML-Atom-Filter,"easy creation of command line Atom processing tools"
DateTime-Locale-0.22,2005-05-31T17:59:03,DROLSKY,backpan,released,0.22,,DateTime-Locale,"Localization support for DateTime.pm"
Perl-AtEndOfScope-0.01,2005-05-31T18:30:12,OPI,backpan,released,0.01,1,Perl-AtEndOfScope,"run some code when a variable goes out of scope"
Tree-Parser-0.11,2005-05-31T18:39:34,STEVAN,backpan,released,0.11,,Tree-Parser,"Module to parse formatted files into tree structures"
Finance-Quote-ESPA-1.01,2005-05-31T19:07:16,MWS,backpan,released,1.01,,Finance-Quote-ESPA,"Obtain quotes from Erste-Sparinvest KAG."
IO-Util-1.44,2005-05-31T19:17:47,DOMIZIO,backpan,released,1.44,,IO-Util,"A selection of general-utility IO function"
OOTools-2,2005-05-31T19:18:18,DOMIZIO,backpan,released,2,,OOTools,"Pragma to implement lvalue accessors with options"
MasonX-Maypole-0.34,2005-05-31T19:20:11,DAVEBAIRD,cpan,released,0.34,,MasonX-Maypole,"use Mason as the frontend and view for Maypole version 2"
Config-General-2.29,2005-05-31T19:46:23,TLINDEN,backpan,released,2.29,,Config-General,"Generic Config Module"
Shipping-CanadaPost-1.00,2005-05-31T20:12:17,JWHEELER,backpan,released,1.00,1,Shipping-CanadaPost,"A module to fetch shipping costs for Canada Post."
SystemPerl-1.201,2005-05-31T20:41:13,WSNYDER,backpan,released,1.201,,SystemPerl,"Coverage analysys utilities"
Data-Phrasebook-Loader-ApacheFormat-1.00,2005-05-31T20:53:53,SAMTREGAR,latest,released,1.00,1,Data-Phrasebook-Loader-ApacheFormat,"Config::ApacheFormat phrasebook loader"
Module-CoreList-2.02,2005-05-31T21:07:55,RGARCIA,backpan,released,2.02,,Module-CoreList,"what modules shipped with versions of perl"
Calendar-Simple-1.13,2005-05-31T21:16:07,DAVECROSS,backpan,released,1.13,,Calendar-Simple,"Perl extension to create simple calendars"
CPAN-WWW-Testers-0.26,2005-05-31T21:33:59,LBROCARD,cpan,released,0.26,,CPAN-WWW-Testers,"Present CPAN Testers data"
Maypole-Plugin-AutoUntaint-0.05,2005-05-31T21:59:53,DAVEBAIRD,cpan,released,0.05,,Maypole-Plugin-AutoUntaint,"CDBI::AutoUntaint for Maypole"
Sort-Key-0.09,2005-05-31T22:40:24,SALVA,backpan,released,0.09,,Sort-Key,"sorts objects by one or several keys really fast"
Bio-GMOD-0.023,2005-06-01T02:32:09,TWH,backpan,released,0.023,,Bio-GMOD,"Unified API for Model Organism Databases"
gettext-1.05,2005-06-01T03:15:17,PVANDRY,cpan,released,1.05,,gettext,"message handling functions"
Rubric-0.10,2005-06-01T03:51:35,RJBS,backpan,released,0.10,,Rubric,"a notes and bookmarks manager with tagging"
debug-0.02,2005-06-01T04:21:51,STEVAN,backpan,released,0.02,,debug,"Perl pragma for debugging and logging of debug lines."
Class-DBI-LazyInflate-0.03_01,2005-06-01T06:48:45,DMAKI,backpan,developer,0.03,,Class-DBI-LazyInflate,"Defer Inflating Of Columns Until They Are Used"
Test-TAP-Model-0.04,2005-06-01T11:54:11,NUFFIN,backpan,released,0.04,,Test-TAP-Model,"Accessible (queryable, serializable object) result collector
for Test::Harness::Straps runs."
MassSpec-CUtilities-0.04,2005-06-01T13:28:19,JAEPSTEIN,cpan,released,0.04,,MassSpec-CUtilities,"Perl extension containing C utilities for use in mass spectrometry"
POE-Component-IRC-4.6,2005-06-01T14:33:57,BINGOS,backpan,released,4.6,,POE-Component-IRC,"A POE-based parser for the IRC protocol."
Business-CN-IdentityCard-0.04,2005-06-01T14:37:59,FAYLAND,backpan,released,0.04,,Business-CN-IdentityCard,"Validate the Identity Card NO. in China"
Bundle-InterchangeKitchenSink-1.02,2005-06-01T14:40:08,MIKEH,backpan,released,1.02,,Bundle-InterchangeKitchenSink,"A bundle of most all the modules nice to have for Interchange. A lot of stuff."
XML-ApacheFOP-0.01,2005-06-01T15:19:27,KEN,cpan,released,0.01,1,XML-ApacheFOP,"Access Apache FOP from Perl to create PDF files using XSL-FO."
Wx-Perl-CheckBoxWizardPage-0.01,2005-06-01T16:01:29,JOUKE,backpan,released,0.01,1,Wx-Perl-CheckBoxWizardPage,"A simple Wx::WizardPage subclass for making a selection from checkboxes"
Time-TimeTick-0.04,2005-06-01T16:24:17,PJS,backpan,released,0.04,1,Time-TimeTick,"Keep a tally of times at different places in your program"
Filter-Crypto-1.14,2005-06-01T16:35:48,SHAY,backpan,released,1.14,,Filter-Crypto,"Create runnable Perl files encrypted with OpenSSL libcrypto"
Win32-SharedFileOpen-3.33,2005-06-01T16:36:05,SHAY,backpan,released,3.33,,Win32-SharedFileOpen,"Open a file for shared reading and/or writing"
Win32-UTCFileTime-1.43,2005-06-01T16:36:22,SHAY,backpan,released,1.43,,Win32-UTCFileTime,"Get/set UTC file times with stat/utime on Win32"
Bundle-Olive-1.0,2005-06-01T16:43:12,MDXI,backpan,released,1.0,1,Bundle-Olive,"Install all dependancies of the Olive Newsfeeder"
WebService-CaptchasDotNet-0.02,2005-06-01T16:48:54,GEOFF,backpan,released,0.02,,WebService-CaptchasDotNet,"routines for captchas.net free captcha service"
Wx-Perl-CheckBoxWizardPage-0.02,2005-06-01T16:58:06,JOUKE,backpan,released,0.02,,Wx-Perl-CheckBoxWizardPage,"A simple Wx::WizardPage subclass for making a selection from checkboxes"
Wx-Perl-HtmlWizardPage-0.01,2005-06-01T17:00:16,JOUKE,latest,released,0.01,1,Wx-Perl-HtmlWizardPage,"A simple Wx::WizardPage subclass for showing rendered HTML"
Clipboard-0.06,2005-06-01T17:00:34,KING,backpan,released,0.06,,Clipboard,"Cliboard - Copy and Paste with any OS"
Parse-EBNF-1.01,2005-06-01T20:00:53,IAMCAL,backpan,released,1.01,1,Parse-EBNF,"Parse W3C-Style EBNF Grammars"
Net-DNS-0.49_03,2005-06-01T20:51:43,OLAF,backpan,developer,0.49_03,,Net-DNS,"Check a DNS zone for errors"
Parse-EBNF-1.02,2005-06-01T21:31:26,IAMCAL,backpan,released,1.02,,Parse-EBNF,"Parse W3C-Style EBNF Grammars"
Pod-Parser-1.31,2005-06-01T21:44:54,MAREKR,backpan,released,1.31,,Pod-Parser,"print selected sections of pod documentation on standard output"
Business-CN-IdentityCard-0.05,2005-06-02T00:37:00,FAYLAND,latest,released,0.05,,Business-CN-IdentityCard,"Validate the Identity Card NO. in China"
rpm-build-perl-0.5.2,2005-06-02T01:04:53,ATOURBIN,cpan,released,0.5.2,,rpm-build-perl,"auxiliary routines for B::PerlReq, perl.req and perl.prov"
Oracle-SQLLoader-0.6,2005-06-02T02:42:34,EZRA,backpan,released,0.6,,Oracle-SQLLoader,"object interface to Oracle's sqlldr"
Perl6-Pugs-6.2.6,2005-06-02T03:17:03,AUTRIJUS,cpan,released,6.2.6,,Perl6-Pugs,"A Perl 6 Implementation"
LWP-UserAgent-iTMS_Client-0.08,2005-06-02T03:20:32,BILLH,backpan,released,0.08,,LWP-UserAgent-iTMS_Client,"libwww-perl client for Apple iTunes music store"
SQL-Routine-0.63,2005-06-02T03:33:34,DUNCAND,backpan,released,0.63,,SQL-Routine,"Specify all database tasks with SQL routines"
Tuxedo-2.06,2005-06-02T04:41:01,AFRYER,cpan,released,2.06,1,Tuxedo,"Perl extension module for Tuxedo"
Audio-Play-MPG321-0.003,2005-06-02T04:53:56,BREEGSTER,backpan,released,0.003,,Audio-Play-MPG321,"A frontend to MPG321."
Audio-Daemon-MPG321-0.001,2005-06-02T04:54:13,BREEGSTER,backpan,released,0.001,1,Audio-Daemon-MPG321,"A song queue daemon for Audio::Play::MPG321."
Clipboard-0.07,2005-06-02T05:06:37,KING,cpan,released,0.07,,Clipboard,"Cliboard - Copy and Paste with any OS"
Mac-OSA-Simple-1.09,2005-06-02T05:49:15,CNANDOR,latest,released,1.09,,Mac-OSA-Simple,"Simple access to Mac::OSA"
CGI-Session-Hidden-0.01,2005-06-02T06:44:19,MBARBON,backpan,released,0.01,1,CGI-Session-Hidden,"persistent session using hidden fields"
POE-Component-IRC-4.61,2005-06-02T09:53:57,BINGOS,backpan,released,4.61,,POE-Component-IRC,"A POE-based parser for the IRC protocol."
PDF-API2-0.42.MSWin32-4.0.ppm,2005-06-02T13:01:45,AREIBENS,backpan,released,v0.42.,,PDF-API2,
PDF-API2-0.42,2005-06-02T13:03:53,AREIBENS,backpan,released,0.42,,PDF-API2,"A Perl Module Chain to faciliate the Creation and Modification of High-Quality ""Portable Document Format (aka. PDF)"" Files."
LWP-Protocol-virtual-0.02,2005-06-02T13:47:53,RPAUL,latest,released,0.02,,LWP-Protocol-virtual,"Protocol to locate resources on groups of sites"
POE-Component-Win32-ChangeNotify-0.01,2005-06-02T14:05:48,BINGOS,backpan,released,0.01,1,POE-Component-Win32-ChangeNotify,"A POE wrapper around Win32::ChangeNotify."
POE-Component-IRC-4.62,2005-06-02T15:47:47,BINGOS,backpan,released,4.62,,POE-Component-IRC,"A POE-based parser for the IRC protocol."
DateManip-5.44,2005-06-02T15:51:44,SBECK,backpan,released,5.44,,DateManip,"date manipulation routines"
SWF-File-0.41,2005-06-02T16:06:07,YSAS,cpan,released,0.41,,SWF-File,"Parse SWF file."
Pgreet-1.0.0,2005-06-02T16:22:17,ELAGACHE,latest,released,1.0.0,,Pgreet,"General purpose shared methods for Penguin Greetings."
Module-Depends-0.09,2005-06-02T16:56:02,RCLAMP,cpan,released,0.09,,Module-Depends,"identify the dependencies of a distribution"
Module-Depends-0.10,2005-06-02T17:00:00,RCLAMP,cpan,released,0.10,,Module-Depends,"identify the dependencies of a distribution"
XML-Dumper-0.73,2005-06-02T19:22:19,MIKEWONG,cpan,released,0.73,,XML-Dumper,"Perl module for dumping Perl objects from/to XML"
RDF-Query-1.024,2005-06-02T20:46:34,GWILLIAMS,backpan,released,1.024,,RDF-Query,"A SPARQL/RDQL implementation for RDF::Redland and RDF::Core"
Test-Chunks-0.34,2005-06-02T21:41:12,INGY,backpan,released,0.34,,Test-Chunks,"Chunky Data Driven Testing Framework"
Gtk2Fu-0.08,2005-06-02T23:04:25,DAMS,backpan,released,0.08,,Gtk2Fu,"GTK2 Forked Ultimate, a powerful layer on top of Gtk2. (forked from ugtk2.)"
Net-OpenID-Server-0.04,2005-06-03T00:39:44,BRADFITZ,cpan,released,0.04,,Net-OpenID-Server,"library for consumers of OpenID identities"
Test-Chunks-0.35,2005-06-03T00:52:00,INGY,backpan,released,0.35,,Test-Chunks,"Chunky Data Driven Testing Framework"
Catalyst-5.23,2005-06-03T01:01:18,MRAMBERG,backpan,released,5.23,,Catalyst,"The Elegant MVC Web Application Framework"
Module-Pluggable-Fast-0.16,2005-06-03T01:03:28,MRAMBERG,cpan,released,0.16,,Module-Pluggable-Fast,"Fast plugins with instantiation"
Term-Menus-1.09,2005-06-03T03:15:19,REEDFISH,backpan,released,1.09,,Term-Menus,"Create Powerful Terminal, Console and CMD Enviroment Menus"
Net-DNS-TestNS-1.07,2005-06-03T08:43:43,OLAF,backpan,released,1.07,,Net-DNS-TestNS,"DTD for the TestNS configurationf file"
Win32-SAPI4-0.08,2005-06-03T08:51:09,JOUKE,latest,released,0.08,,Win32-SAPI4,"Perl interface to the Microsoft Speech API 4.0"
Win32-SAPI5-0.05,2005-06-03T08:53:14,JOUKE,latest,released,0.05,,Win32-SAPI5,"Perl interface to the Microsoft Speech API 5.1"
Gtk2Fu-0.09,2005-06-03T09:00:47,DAMS,backpan,released,0.09,,Gtk2Fu,"GTK2 Forked Ultimate, a powerful layer on top of Gtk2. (forked from ugtk2.)"
Kwiki-Theme-JustContent-0.10,2005-06-03T09:04:24,GUGOD,latest,released,0.10,1,Kwiki-Theme-JustContent,"The Kwiki theme that renders only conent pane"
Net-DNS-TestNS-1.08,2005-06-03T13:06:07,OLAF,backpan,released,1.08,,Net-DNS-TestNS,"DTD for the TestNS configurationf file"
Pod-Xhtml-1.40,2005-06-03T13:31:52,BBC,backpan,released,1.40,,Pod-Xhtml,"convert .pod files to .xhtml files"
Distributed-Process-0.20,2005-06-03T14:17:02,CBOUVI,latest,released,0.20,,Distributed-Process,"a framework for running a process simultaneously on several
machines."
CPANPLUS-0.054,2005-06-03T15:47:14,KANE,cpan,released,0.053,,CPANPLUS,"Ameliorated interface to the CPAN"
Bundle-Pgreet-1.0.0,2005-06-03T16:41:59,ELAGACHE,latest,released,1.0.0,,Bundle-Pgreet,"A bundle to install all required Perl modules for Penguin Greetings"
Speech-Recognizer-SPX-0.07,2005-06-03T17:08:27,DJHD,cpan,released,0.07,,Speech-Recognizer-SPX,"Perl extension for the Sphinx2 speech recognizer"
DateTime-0.29,2005-06-03T19:12:11,DROLSKY,backpan,released,0.29,,DateTime,"A date and time object"
Image-ExifTool-5.25,2005-06-03T19:21:17,EXIFTOOL,backpan,released,5.25,,Image-ExifTool,"Read/write meta information in images"
SOAP-Lite-0.65_6,2005-06-03T19:23:20,BYRNE,cpan,developer,0.65_6,,SOAP-Lite,"Interactive shell for SOAP calls"
Google-SiteMap-0.01,2005-06-03T20:58:34,JASONK,backpan,released,0.01,1,Google-SiteMap,"Perl extension for managing Google SiteMaps"
WWW-Google-SiteMap-0.02,2005-06-03T21:11:47,JASONK,backpan,released,0.02,1,WWW-Google-SiteMap,"Perl extension for managing Google SiteMaps"
SVG-Shapefile-0.01,2005-06-03T21:20:03,ZOOLEIKA,latest,released,0.01,1,SVG-Shapefile,
Business-Bof-0.04,2005-06-03T22:14:37,KAARE,backpan,released,0.03,,Business-Bof,"A Framework for Business Oriented Tasks"
HTML-WikiConverter-0.30,2005-06-03T23:06:07,DIBERRI,backpan,released,0.30,,HTML-WikiConverter,"An HTML to wiki markup converter"
Text-Convert-ToImage,2005-06-03T23:08:18,HARRY,latest,released,0,1,Text-Convert-ToImage,
Sort-MonsterSort-0.02,2005-06-03T23:38:52,CREAMYG,backpan,released,0.02,1,Sort-MonsterSort,"deprecated - use Sort::External"
Parse-Syslog-Mail-0.04,2005-06-04T00:29:52,SAPER,backpan,released,0.04,,Parse-Syslog-Mail,"Parse mailer logs from syslog"
Module-ThirdParty-0.07,2005-06-04T01:01:42,SAPER,backpan,released,0.07,,Module-ThirdParty,"Provide information for 3rd party modules (outside CPAN)"
X11-FullScreen-0.01,2005-06-04T04:40:20,STEPHEN,backpan,released,0.01,1,X11-FullScreen,"Perl extension for creating a simple borderless window with X"
Video-Xine-0.02,2005-06-04T04:49:39,STEPHEN,backpan,released,0.02,,Video-Xine,"Perl interface to libxine"
Video-PlaybackMachine-0.02,2005-06-04T04:57:10,STEPHEN,backpan,released,0.02,1,Video-PlaybackMachine,"Perl extension for creating a television station"
parrot-0.2.1,2005-06-04T10:35:43,LTOETSCH,backpan,released,v0.2.1,,parrot,"Parrot Bug Reporter"
Business-CanadaPost-1.01,2005-06-04T15:10:56,JWHEELER,backpan,released,1.01,1,Business-CanadaPost,"A module to fetch shipping costs for Canada Post."
Apache-VimColor-2.30,2005-06-04T16:10:54,OCTO,cpan,released,2.30,,Apache-VimColor,"Apache mod_perl Handler for syntax highlighting in HTML."
Catalyst-Plugin-PageCache-0.01,2005-06-04T16:17:40,AGRUNDMA,cpan,released,0.01,1,Catalyst-Plugin-PageCache,"Cache the output of entire pages"
VCS-CSync-0.01,2005-06-04T18:37:42,ADAMK,cpan,released,0.01,1,VCS-CSync,"Synchronize and publish code/content from a repository"
Lingua-PT-PLNbase-0.14,2005-06-04T19:03:53,AMBS,backpan,released,0.14,,Lingua-PT-PLNbase,"Perl extension for NLP of the Portuguese"
Bio-GMOD-0.024,2005-06-04T19:18:44,TWH,backpan,released,0.024,,Bio-GMOD,"Unified API for Model Organism Databases"
MIDI-Tools-0.02,2005-06-04T19:50:02,CRENZ,latest,released,0.02,,MIDI-Tools,"Various functions dealing with MIDI Events"
XML-Atom-Filter-0.04,2005-06-04T20:13:49,MARKPASC,backpan,released,0.04,,XML-Atom-Filter,"easy creation of command line Atom processing tools"
MIDI-Morph-0.02,2005-06-04T20:31:43,CRENZ,latest,released,0.02,,MIDI-Morph,"Musical transition tool"
Module-PrintUsed-0.03,2005-06-04T20:41:35,CRENZ,cpan,released,0.03,,Module-PrintUsed,"Prints modules used by your script when your script ends"
Solaris-Disk-SVM-Graph-0.02,2005-06-04T20:45:18,JFENAL,backpan,released,0.02,1,Solaris-Disk-SVM-Graph,"Graph your Solaris Volume Manager configurations"
HTML-Fraction-0.29,2005-06-04T21:40:22,LBROCARD,backpan,released,0.29,1,HTML-Fraction,"Encode fractions as HTML entities"
Catalyst-Plugin-PageCache-0.02,2005-06-04T22:16:33,AGRUNDMA,cpan,released,0.02,,Catalyst-Plugin-PageCache,"Cache the output of entire pages"
Test-Exception-0.21,2005-06-05T00:39:10,ADIE,backpan,released,0.21,,Test-Exception,"Test exception based code"
Params-Coerce-0.11,2005-06-05T01:11:38,ADAMK,backpan,released,0.11,,Params-Coerce,"Allows your classes to do coercion of parameters"
Catalyst-Plugin-PageCache-0.03,2005-06-05T02:30:50,AGRUNDMA,cpan,released,0.03,,Catalyst-Plugin-PageCache,"Cache the output of entire pages"
Snapback2-0.8,2005-06-05T04:14:00,MIKEH,backpan,released,0.8,,Snapback2,"routines for support of rsync-based snapshot backup"
HTML-XHTML-Lite-0.02,2005-06-05T04:16:07,SMIFFY,backpan,released,0.02,,HTML-XHTML-Lite,"Light-weight Perl module for XHTML CGI applications"
Senna-0.02_04,2005-06-05T05:10:49,DMAKI,backpan,developer,0.02,1,Senna,"Perl Interrface To Senna Fulltext Search Engine"
Text-Graph-0.22,2005-06-05T05:41:33,GWADEJ,backpan,released,0.22,,Text-Graph,"Perl extension for generating text-based graphs."
Text-Graph-0.23,2005-06-05T05:45:26,GWADEJ,backpan,released,0.23,,Text-Graph,"Perl extension for generating text-based graphs."
Archive-Ipkg-0.03,2005-06-05T06:55:42,CRENZ,cpan,released,0.03,,Archive-Ipkg,"Module for manipulation of iPKG archives"
Event-Lib-0.07,2005-06-05T09:21:29,VPARSEVAL,cpan,released,0.07,,Event-Lib,"Perl extentions for event-based programming"
File-Tabular-0.65,2005-06-05T09:28:16,DAMI,backpan,released,0.65,,File-Tabular,"searching and editing flat tabular files"
Search-QueryParser-0.91,2005-06-05T09:30:19,DAMI,backpan,released,0.91,,Search-QueryParser,"parses a query string into a data structure suitable for external search engines"
XTM-0.37,2005-06-05T09:30:38,DRRHO,backpan,released,0.37,,XTM,"an AsTMa to XTM converter"
Search-Indexer-0.71,2005-06-05T09:32:29,DAMI,backpan,released,0.71,,Search-Indexer,"full-text indexer"
