Gregory B Brown,director,OSCI
Michael F Anthony,director,HMX
Lawrence A Goodman,director,NCMI
Anna T Chew,director,None
Carl Epting Mundy Jr.,director,SGP
Carl Epting Mundy Jr.,director,GD
Pat H Daugherty,director,TPC
Patricia A House,director,SFLY
Jeffries Shein,director,MSEX
Karen Hastie Williams,director,GCI
Karen Hastie Williams,director,WGL
Karen Hastie Williams,director,CAL
Guy Millner,director,MATR
Jim Goetz,director,BCSI
John Sfondrini,director,EPEX
Joseph A Fiorita Jr,director,PLAB
Donald T Johnson Jr,director,ATAC
Harrison Schmitt,director,ORB
Jeff Brody,director,CNQR
Jeff Brody,director,LOOP
Herwig von Morzé,director,TELK
DUSA,industry,Pharmaceutical Preparations
DUSA,revenue,25600000.0
DUSA,name,"DUSA Pharmaceuticals, Inc."
DUSA,headquarters,Wilmington_Massachusetts
John Donovan,director,NIHD
Carolyn Bartholomew,director,KALU
D S Berenson,director,USHS
Julie A. Hill,director,WLP
Julie A. Hill,director,RECN
Bill D Helton,director,EDE
contrib1649,contributor,UPS
contrib1649,amount,10000.0
contrib1649,recipient,Tom Allen
Michael H Joyce,director,wgov
TGEN,industry,Biological Product (except Diagnostic) Manufacturing
TGEN,revenue,9900000.0
TGEN,name,Targeted Genetics Corporation
TGEN,headquarters,Seattle_Washington
Kevin W Mooney,director,TWTC
Satjiv S Chahil,director,UEIC
Carol Realini,director,CHRD
contrib1647,contributor,UPS
contrib1647,amount,3000.0
contrib1647,recipient,Phil Gingrey
James W Schwartz,director,INTT
contrib1641,contributor,UPS
contrib1641,amount,3000.0
contrib1641,recipient,Mario Diaz-Balart
Jugal K Taneja,director,GORX
contrib1643,contributor,UPS
contrib1643,amount,4500.0
contrib1643,recipient,Loretta Sanchez
contrib1642,contributor,UPS
contrib1642,amount,5000.0
contrib1642,recipient,Sam Johnson
Wolfgang Deml,director,AG
Heinrich Stenger,director,PLNR
David Brian Miller,director,None
contrib919,contributor,MS
contrib919,amount,152700.0
contrib919,recipient,Christopher Dodd
contrib918,contributor,MS
contrib918,amount,57000.0
contrib918,recipient,Charles Schumer
John E Sztykiel,director,SPAR
Chong Sup Park,director,STX
Gerard Arpey,director,AMR
contrib914,contributor,MS
contrib914,amount,15850.0
contrib914,recipient,John Thune
contrib917,contributor,MS
contrib917,amount,16000.0
contrib917,recipient,Michael Dean Crapo
contrib916,contributor,MS
contrib916,amount,183979.0
contrib916,recipient,John Kerry
contrib911,contributor,MS
contrib911,amount,22675.0
contrib911,recipient,Jim DeMint
contrib910,contributor,MS
contrib910,amount,45000.0
contrib910,recipient,Robert Foster Bennett
contrib913,contributor,MS
contrib913,amount,51950.0
contrib913,recipient,John McCain
Curtis Feeney,director,CBG
John O Parker,director,ESRX
Albert M Teplin,director,MGI
Albert M Teplin,director,VVI
Richard J Hernandez,director,RSH
USS,industry,Water Transportation
USS,revenue,150100000.0
USS,name,U.S. Shipping Partners L.P.
USS,headquarters,Edison_New_Jersey
Ernest Mario,director,PPDI
Ernest Mario,director,ALXA
Ernest Mario,director,MAXY
Ernest Mario,director,BSX
Charles Hue Williams,director,None
James C Day,director,OKE
James C Day,director,NE
Walter G Reinhard,director,MSEX
Richard R Jaros,director,LVLT
Saj-nicole Joni,director,INTV
Martin H. Soeters,director,PCOP
Kenneth R Whiting,director,WLL
Cynthia L Lesher,director,ATK
Ruby R Chandy,director,IEX
Wayne Shortridge,director,SANM
Terrence E Geremski,director,ARTC
Donald P Brennan,director,ICTG
Richard E Rivera,director,WINN
BLTI,industry,Dental Equipment and Supplies Manufacturing
BLTI,revenue,69700000.0
BLTI,name,"BioLase Technology, Inc."
BLTI,headquarters,San_Clemente_California
Pierre Fougere,director,ATML
James Patrick Mccarthy,director,ESCC
Michael F Johnston,director,FLS
Michael F Johnston,director,VC
Michael F Johnston,director,WHR
Richard E Mace,director,TKLC
Marc J Leder,director,SHRP
contrib1066,contributor,RTN
contrib1066,amount,7000.0
contrib1066,recipient,Jane Harman
Mark R Tauscher,director,None
William Ingram,director,AVCI
contrib1483,contributor,AIG
contrib1483,amount,5500.0
contrib1483,recipient,Ed Perlmutter
Samuel R Saks,director,TRBN
Gary L Bloom,director,TLEO
contrib1453,contributor,JPM
contrib1453,amount,7000.0
contrib1453,recipient,Nydia Velázquez
Robert A Garda,director,POL
John W Barter,director,BMC
contrib800,contributor,LLY
contrib800,amount,3500.0
contrib800,recipient,Mike Pence
Kenneth D Denman,director,IPAS
David Tendler,director,SVNT
JMBA,industry,Restaurant
JMBA,revenue,23100000.0
JMBA,name,Jamba Juice
JMBA,headquarters,San_Francisco_California
JMBA,headquarters,Emeryville_California
Terrence A Noonan,director,ENDO
Arthur Patterson,director,PCS
Arthur Patterson,director,ACTU
Arthur Patterson,director,IPAS
Roger W Brimblecombe,director,VRTX
Carl P Zeithaml,director,DLTR
Theodore Stern,director,UCNN
Theodore Stern,director,DESC
Matthew L Pittinsky,director,BBBB
Jan B Packwood,director,IDA
Richard D Waterfield,director,None
Leonard Silverman,director,AMD
Irene Rosenfeld,director,KFT
Irene Rosenfeld,director,PEP
Irene Rosenfeld,director,AN
Robert E Mckee III,director,PKD
Igal Shidlovsky,director,MRVC
Merritt M Lutz,director,SPSS
Patricia Fry Godley,director,ACI
Gene A Strasheim,director,None
Linda K. Yates,director,SY
LHCG,industry,Home Health Care Services
LHCG,revenue,215200000.0
LHCG,name,The Living History Center
LHCG,headquarters,Novato_California
LHCG,headquarters,Lafayette_Louisiana
Antoine Dominic,director,XLTC
R Elton White,director,KSS
Mohsen Sohi,director,HAYZ
Ann Manix,director,CIX
contrib873,contributor,MGM
contrib873,amount,2500.0
contrib873,recipient,Donald M. Payne
contrib700,contributor,HON
contrib700,amount,4000.0
contrib700,recipient,Ed Pastor
John Ellis Bush,director,THC
Bruce Crawford,director,OMC
William U Westerfield,director,GYMB
ACUS,industry,Pharmaceutical Preparations
ACUS,industry,Biotechnology
ACUS,revenue,1800000.0
ACUS,name,"Acusphere, Inc."
ACUS,headquarters,Watertown_Massachusetts
Jay Emmett,director,KDE
contrib703,contributor,HON
contrib703,amount,5000.0
contrib703,recipient,Cathy McMorris
George Joulwan,director,GD
Nelson J Marchioli,director,DENN
Howard Schultz,director,SBUX
Howard Schultz,director,DWA
James T Kindley,director,HLYS
François Castaing,director,TRW
François Castaing,director,ARGN
John J Huntz Jr,director,MANH
Peter J Kight,director,AKAM
Buford P Berry,director,HOC
CROX,industry,Athletic Shoes & Apparel
CROX,revenue,354700000.0
CROX,name,Crocs
CROX,headquarters,Niwot_Colorado
Louis A Holland,director,PKG
Michael J Corliss,director,PAS
Anthony E Maida III,director,SPPI
Nicholas Galakatos,director,CRTX
Nicholas Galakatos,director,AFFY
Edwina D Woodbury,director,RSH
Edwina D Woodbury,director,RHD
contrib709,contributor,HON
contrib709,amount,5000.0
contrib709,recipient,John Murtha
Robert J Kohlhepp,director,CTAS
John M Holland,director,OCCF
G Thomas Mckane,director,FSTR
Lawrence K Fish,director,TXT
David W Peat,director,None
Philip D Hotchkiss,director,RIMG
Jay D Miller,director,VTAL
Douglas M Karp,director,PRTL
Anthony L Soave,director,TWI
John A Casesa,director,AXL
Douglas C Allred,director,BE
ASPM,industry,Electromedical and Electrotherapeutic Apparatus
ASPM,revenue,91300000.0
ASPM,name,"Aspect Medical Systems, Inc."
ASPM,headquarters,Newton_Massachusetts
Sidney Lapidus,director,KNL
Sidney Lapidus,director,LEN
OMNI,industry,Oil and Gas Field Exploration Services
OMNI,revenue,99000000.0
OMNI,name,OMNI Energy Services Corp.
OMNI,headquarters,Carencro_Louisiana
BBBB,industry,Prepackaged Software
BBBB,industry,Computer software
BBBB,name,Blackboard Inc.
BBBB,revenue,183100000.0
Paul E Fulchino,director,SPR
James S Osterman,director,BLT
James S Osterman,director,CAE
Bobby Yazdani,director,SABA
Michael K Muscat,director,CPSI
Stephen R Quazzo,director,HOT
BBBY,industry,Retailing
BBBY,industry,Furniture and Home Furnishings Stores
BBBY,revenue,6617400000.0
BBBY,name,Bed Bath & Beyond
BBBY,headquarters,Union_New_Jersey
BBBY,headquarters,Union_Township_New_Jersey
FCSE,revenue,37500000.0
FCSE,name,Focus Enhancements
FCSE,headquarters,Campbell_California
Stanley S Trotman Jr,director,WBMD
Irene M Esteves,director,TBL
James W Myers,director,None
Paul E Blondin,director,MEDE
Brenda B Rector,director,None
Blair W Lambert,director,GYMB
Sonja Hoel Perkins,director,FFIV
Sonja Hoel Perkins,director,APKT
Daniel L Kisner,director,CALP
William M Petrie,director,PSYS
Peter Behrendt,director,WDC
Roscoe C Young II,director,TWTC
John R Leone,director,VPHM
Ronald R Dion,director,BJ
William Zuendt,director,ADVS
J Phillip Samper,director,IPG
Colin B Moynihan,director,RDC
William N Starling Jr,director,AMIS
David Brown,director,WSPI
BAY,industry,Pharmaceutical company
BAY,industry,Pharmaceutics
BAY,name,Bayer
BAY,revenue,27383000000.0
John D Mccown,director,TRBR
Neil Jacobs,director,PFSW
Dale S Lam,director,SHEN
A Keith Willard,director,INHX
John M. Berra,director,R
contrib1092,contributor,RTN
contrib1092,amount,4500.0
contrib1092,recipient,Jerry Lewis
Jill A. Greenthal,director,MSO
Jill A. Greenthal,director,AKAM
John W Dreyer,director,PRST
J Stephen Schaub,director,RHI
Donald S Bates,director,EDCI
C Douglas Marsh,director,ATMI
Mark H Ronald,director,ATK
Mark H Ronald,director,DCP
Carole J Uhrich Shapazian,director,BAX
Anna Reilly,director,LAMR
Allison H Abraham,director,OSTK
Frank E Macher,director,TEN
James Foster,director,LIFC
contrib1385,contributor,BNI
contrib1385,amount,2500.0
contrib1385,recipient,Tom Petri
Steve Blasnik,director,PER
James R Mcnab,director,CRIS
Robert S. Miller,director,SYMC
Robert S. Miller,director,UAUA
Robert S. Miller,director,WMI
Robert S. Miller,director,RAI
Maurice M Taylor Jr,director,TWI
TSYS,industry,Prepackaged Software
TSYS,revenue,124900000.0
TSYS,name,"TeleCommunication Systems, Inc."
TSYS,headquarters,Annapolis_Maryland
Robert F Hendrickson,director,CYTO
Mark J Kington,director,D
William J Mcbride,director,MGLN
William J Mcbride,director,AGP
Phoebe A Wood,director,LEG
Janice I Obuchowski,director,ORB
Janice I Obuchowski,director,CSGS
Donald H Foley,director,SAI
Mackey J. McDonald,director,HSY
Mackey J. McDonald,director,VFC
Mackey J. McDonald,director,TYC
contrib1488,contributor,C
contrib1488,amount,47950.0
contrib1488,recipient,John E. Sununu
Kalpana Raina,director,RNWK
James B Hickey Jr,director,VTAL
TOL,industry,Operative Builders
TOL,revenue,6123500000.0
TOL,name,Toll Brothers
TOL,headquarters,Horsham_Pennsylvania
Peter G Leemputte,director,BZH
Timothy M Ring,director,BCR
Timothy M Ring,director,CIT
Mark J Baric,director,None
contrib1383,contributor,BNI
contrib1383,amount,2500.0
contrib1383,recipient,Doris Matsui
contrib1682,contributor,UPS
contrib1682,amount,2500.0
contrib1682,recipient,Lincoln Diaz-Balart
TOD,industry,Ship and Boat Building
TOD,revenue,125500000.0
TOD,name,Todd Shipyards Corporation
TOD,headquarters,Seattle_Washington
BELFA,industry,"Electronic Coil, Transformer, and Other Inductor Manufacturing"
BELFA,revenue,254900000.0
BELFA,name,Bel Fuse Inc.
BELFA,headquarters,Jersey_City_New_Jersey
contrib285,contributor,BSC
contrib285,amount,30700.0
contrib285,recipient,Orrin Hatch
contrib284,contributor,BSC
contrib284,amount,168335.0
contrib284,recipient,Hillary Rodham Clinton
contrib287,contributor,BSC
contrib287,amount,5600.0
contrib287,recipient,Christopher Shays
BVSN,industry,Prepackaged Software
BVSN,revenue,52000000.0
BVSN,name,BroadVision Inc.
BVSN,headquarters,Redwood_City_California
contrib281,contributor,T
contrib281,amount,5000.0
contrib281,recipient,Timothy V. Johnson
contrib280,contributor,T
contrib280,amount,5000.0
contrib280,recipient,Michael McCaul
contrib283,contributor,T
contrib283,amount,5000.0
contrib283,recipient,Steve Chabot
contrib282,contributor,T
contrib282,amount,5000.0
contrib282,recipient,Gregory W. Meeks
Myron E. Ullman,director,SBUX
Myron E. Ullman,director,JCP
ATNI,industry,"Telephone Communications, Except Radiotelephone"
ATNI,name,"Atlantic Tele-Network, Inc."
ATNI,revenue,155400000.0
contrib288,contributor,BSC
contrib288,amount,205100.0
contrib288,recipient,Christopher Dodd
John W Clark,director,ARGN
Steven R Berrard,director,JMBA
Robert W. Frick,director,TELK
Robert W. Frick,director,BAC
Robert W. Frick,director,KANA
Robert J Blyskal,director,None
Derica W. Rice,director,TGT
Thomas A. Bartlett,director,VZ
D Greg Horrigan,director,SLGN
Paul S Peercy,director,BMS
Brett Icahn,director,ARII
Brian Tierney,director,NTRI
William S Mckiernan,director,CYBS
Van B. Honeycutt,director,BEC
Van B. Honeycutt,director,CSC
Bruce D Iserman,director,ASVI
Kenneth J Kelley,director,HALO
Norman H Nie,director,SPSS
GMCR,revenue,225300000.0
GMCR,name,Green Mountain Coffee Roasters
GMCR,headquarters,Waterbury_Vermont
Gerald J Burnett,director,AVSR
USHS,industry,Specialty Trade Contractors
USHS,revenue,127800000.0
USHS,name,"U.S. Home Systems, Inc."
USHS,headquarters,Lewisville_Texas
TSCM,revenue,50900000.0
TSCM,name,TheStreet.com
TSCM,headquarters,New_York_New_York
J Joe Ricketts,director,AMTD
John Vander Sande,director,AMSC
contrib139,contributor,AMGN
contrib139,amount,2000.0
contrib139,recipient,Wayne Allard
contrib138,contributor,AMGN
contrib138,amount,18900.0
contrib138,recipient,Ted Kennedy
contrib137,contributor,AMGN
contrib137,amount,3500.0
contrib137,recipient,Zoe Lofgren
contrib136,contributor,AMGN
contrib136,amount,13750.0
contrib136,recipient,Michael Dean Crapo
contrib135,contributor,AMGN
contrib135,amount,23400.0
contrib135,recipient,Orrin Hatch
contrib134,contributor,AMGN
contrib134,amount,46450.0
contrib134,recipient,Max Baucus
contrib133,contributor,AMGN
contrib133,amount,13500.0
contrib133,recipient,Judd Gregg
contrib132,contributor,AMGN
contrib132,amount,6000.0
contrib132,recipient,Elton Gallegly
contrib131,contributor,AMGN
contrib131,amount,57600.0
contrib131,recipient,Arlen Specter
Bryan Stockton,director,BOBE
Keith A Brown,director,USG
Keith A Brown,director,MYE
Kevin Mansell,director,KSS
L.B.Day,director,MCHP
John C Unkovic,director,MSA
Earl Ellis,director,XCO
Roger Einiger,director,AVTR
LAVA,industry,Prepackaged Software
LAVA,revenue,178200000.0
LAVA,name,Magma Design Automation
LAVA,headquarters,San_Jose_California
Richard A. McGinn,director,AXP
Niel Nielson,director,CVTI
Constance K Weaver,director,CHIP
Clyde T Turner,director,SRP
John R Kreick,director,ELMG
NABI,industry,Biological Product (except Diagnostic) Manufacturing
NABI,revenue,89900000.0
NABI,name,NABI Biopharmaceuticals
NABI,headquarters,Boca_Raton_Florida
FFEX,industry,"Trucking, Except Local"
FFEX,revenue,483700000.0
FFEX,name,"Frozen Food Express Industries, Inc."
FFEX,headquarters,Dallas_Texas
contrib1093,contributor,RTN
contrib1093,amount,3700.0
contrib1093,recipient,John E. Peterson
E James Ferland,director,PEG
Philip A. Laskawy,director,GM
Philip A. Laskawy,director,HSIC
James Voelker,director,INSP
Daniel L Jones,director,WIRE
Shelby Bonnie,director,WMG
EGY,industry,Crude Petroleum and Natural Gas Extraction
EGY,revenue,98300000.0
EGY,name,Vaalco Energy Inc.
EGY,headquarters,Houston_Texas
Kathleen Oneil,director,GUID
Richard Karl Goeltz,director,DAL
Richard Karl Goeltz,director,AXP
Richard Karl Goeltz,director,WRNC
William Dudman,director,OBCI
Allen J Carlson,director,SNHY
Charles A Baker,director,REGN
Charles A Baker,director,PGNX
VNO,industry,Lessors of Real Estate
VNO,revenue,2712100000.0
VNO,name,Vornado Realty Trust
VNO,headquarters,New_York_New_York
John L. Higgins,director,LGND
Thomas L Kelly II,director,ESV
EGN,industry,Natural Gas Distribution
EGN,industry,Petroleum
EGN,revenue,1394000000.0
EGN,name,Energen
EGN,headquarters,Birmingham_Alabama
Edwin Tornberg,director,CZN
XETA,industry,Telephone and Telegraph Apparatus
XETA,revenue,60000000.0
XETA,name,"XETA Technologies, Inc."
XETA,headquarters,Broken_Arrow_Oklahoma
William R. Spivey,director,ADCT
William R. Spivey,director,NVLS
William R. Spivey,director,RTN
William R. Spivey,director,CSCD
Eric W Thornburg,director,CTWS
Thomas W Wolf,director,BONT
KEM,industry,Electronic Resistor Manufacturing
KEM,industry,Electron Tube Manufacturing
KEM,industry,Electronic Capacitor Manufacturing
KEM,industry,Electronic Connector Manufacturing
KEM,industry,Semiconductor
KEM,industry,"Electronic Components, NEC"
KEM,industry,Bare Printed Circuit Board Manufacturing
KEM,industry,"Electronic Coil, Transformer, and Other Inductor Manufacturing"
KEM,revenue,658700000.0
KEM,name,Kemet Corporation
KEM,headquarters,Simpsonville_South_Carolina
James Gero,director,DW
Nancy E Cooper,director,RHD
Elaine V Jones,director,TRGT
EXTR,revenue,342800000.0
EXTR,name,Extreme Networks
EXTR,headquarters,Santa_Clara_California
LBY,industry,Glass and Glass Product Manufacturing
LBY,revenue,692400000.0
LBY,name,"Libbey, Inc."
LBY,headquarters,Toledo_Ohio
David A Lowe,director,MEMY
STST,revenue,282200000.0
STST,name,Argon ST
STST,headquarters,Fairfax_Virginia
STST,headquarters,Newington_Virginia
John S Brinzo,director,AKS
John S Brinzo,director,DAL
John S Brinzo,director,CLF
John S Brinzo,director,BCO
Nils Colin Lind,director,KCI
David W Bryan,director,TUC
NEXC,industry,"Investors, NEC"
NEXC,revenue,1900000.0
NEXC,name,"NexCen Brands, Inc."
NEXC,headquarters,New_York_New_York
Edward H Braun,director,VECO
Edward H Braun,director,CYMI
Roger D Peirce,director,JRN
Roger D Peirce,director,ALE
Kay Isaacson-leibowitz,director,GES
Kay Isaacson-leibowitz,director,CWTR
John J Hurley,director,EDCI
Robert L Keiser,director,COG
Thomas J Boldt,director,GEHL
Steven W Berglund,director,TRMB
RHAT,industry,Information technology
RHAT,industry,Computer software
RHAT,revenue,400600000.0
RHAT,name,Red Hat Software
RHAT,headquarters,Raleigh_North_Carolina
Robert M Chiste,director,FCMC
Cathy L Mccarthy,director,THRM
George T Haymaker,director,HAYZ
George T Haymaker,director,FLS
George T Haymaker,director,POOL
Jeffrey L Berenson,director,NBL
John R Congdon Jr,director,ODFL
WLSN,industry,Family Clothing Stores
WLSN,revenue,321300000.0
WLSN,name,Wilsons The Leather Experts Inc.
WLSN,headquarters,Brooklyn_Park_Minnesota
Nicholas R Tomassetti,director,PNCL
Samuel E Beall III,director,WIN
CEDC,industry,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers"
CEDC,revenue,944100000.0
CEDC,name,Central European Distribution Corporation
CEDC,headquarters,Bala_Cynwyd_Pennsylvania
Douglas M Brown,director,CWT
Anthony J Carbone,director,COL
Malcolm E Everett III,director,PNY
Jen Hsun Huang,director,NVDA
Matthew J Pfeffer,director,GNLB
Every Salem Lance Van,director,LNCE
PHM,industry,Construction
PHM,industry,Operative Builders
PHM,revenue,14274400000.0
PHM,name,Pulte Homes
PHM,headquarters,Bloomfield_Hills_Michigan
Gary R Griffith,director,NITE
STON,industry,Personal and Laundry Services
STON,revenue,115100000.0
STON,name,StoneMor Partners L.P.
STON,headquarters,Bristol_Pennsylvania
Edward L Flynn,director,None
Edward K Walker Jr,director,HRLY
contrib1079,contributor,RTN
contrib1079,amount,3500.0
contrib1079,recipient,Susan Davis
Kathy Brittain White,director,MAT
Paul Newhagen,director,ALTR
contrib1073,contributor,RTN
contrib1073,amount,1000.0
contrib1073,recipient,Bill Delahunt
contrib1070,contributor,RTN
contrib1070,amount,5000.0
contrib1070,recipient,Trent Franks
contrib1071,contributor,RTN
contrib1071,amount,5000.0
contrib1071,recipient,Neil Abercrombie
Marlyn Jorgensen,director,DAR
PILL,industry,Computer Processing and Data Preparation and Processing Services
PILL,revenue,65500000.0
PILL,name,"ProxyMed, Inc."
PILL,headquarters,Norcross_Georgia
Michael Wessel,director,GT
John S T Gallagher,director,PER
John S T Gallagher,director,AMAC
Garry W Saunders,director,SHFL
Steven M Rauscher,director,OSCI
VIDE,industry,Electronic Resistor Manufacturing
VIDE,industry,Electron Tube Manufacturing
VIDE,industry,Electronic Capacitor Manufacturing
VIDE,industry,Electronic Connector Manufacturing
VIDE,industry,Semiconductor
VIDE,industry,"Electronic Components, NEC"
VIDE,industry,Bare Printed Circuit Board Manufacturing
VIDE,industry,"Electronic Coil, Transformer, and Other Inductor Manufacturing"
VIDE,revenue,81900000.0
VIDE,name,Video Display Corporation
VIDE,headquarters,Tucker_Georgia
Lisa Polsky,director,SWIM
Lisa Polsky,director,PJC
Terry L Lay,director,SCHS
Derek E Dewan,director,MPS
Arthur F Weinbach,director,SGP
Greg Mcmichael,director,DNR
David R Jaffee,director,DBRN
Robert F Cavanaugh,director,HSY
William Howard Powell,director,GVA
Jeff Hinson,director,TIVO
Jeff Hinson,director,WIN
Jeff Hinson,director,LYV
Alan L Zimmerman,director,VYYO
Robert Eckert,director,MCD
Naarden Robert Van,director,IMMR
CEG,industry,Electric and Other Services Combined
CEG,revenue,19284900000.0
CEG,name,Constellation Energy
CEG,headquarters,Baltimore_Maryland
Godfrey R. Sullivan,director,CTXS
Hunter Hurst III,director,PRSC
Linnet F. Deily,director,HON
Linnet F. Deily,director,SCHW
Linnet F. Deily,director,ALU
Linnet F. Deily,director,CVX
W L Westbrook,director,CNL
Edward E Crutchfield,director,VFC
Eli Jones,director,ASF
William R Cordes,director,BWP
Eric W Sivertson,director,ATSI
Gerald J Wilkins,director,GPN
PKG,industry,Paperboard Container Manufacturing
PKG,revenue,2187000000.0
PKG,name,Packaging Corporation of America
PKG,headquarters,Lake_Forest_Illinois
PKD,industry,Drilling Oil and Gas Wells
PKD,industry,Petroleum
PKD,revenue,586400000.0
PKD,name,Parker Drilling Company
PKD,headquarters,Houston_Texas
PKE,industry,Bare Printed Circuit Board Manufacturing
PKE,revenue,257400000.0
PKE,name,Park Electrochemical Corporation
PKE,headquarters,Melville_New_York
Daniel S Howe,director,ADAM
contrib1257,contributor,VLO
contrib1257,amount,5000.0
contrib1257,recipient,Roy Blunt
contrib1254,contributor,VLO
contrib1254,amount,5000.0
contrib1254,recipient,Mac Thornberry
PKI,industry,Analytical Laboratory Instrument Manufacturing
PKI,industry,Biotechnology
PKI,industry,Optoelectronics
PKI,revenue,1546400000.0
PKI,name,PerkinElmer
PKI,headquarters,Waltham_Massachusetts
CWTR,industry,Women's Clothing Stores
CWTR,industry,Clothing
CWTR,revenue,1054600000.0
CWTR,name,Coldwater Creek
CWTR,headquarters,Sandpoint_Idaho
contrib1253,contributor,VLO
contrib1253,amount,2500.0
contrib1253,recipient,Mike Conaway
contrib1250,contributor,UTX
contrib1250,amount,6300.0
contrib1250,recipient,Donald A. Manzullo
contrib1251,contributor,VLO
contrib1251,amount,7500.0
contrib1251,recipient,Marsha Blackburn
Bernard Wengrover,director,MDCI
Daniel G Welch,director,ITMN
Daniel G Welch,director,SGEN
Ken R Bramlett Jr,director,WRLD
Robert F Kistinger,director,RECN
W Hayne Hipp,director,SCG
Nancy H. Handel,director,BRCM
Nancy H. Handel,director,TZIX
Robert F Moran,director,PSS
Paul Hansen,director,IKAN
contrib1105,contributor,RAI
contrib1105,amount,21000.0
contrib1105,recipient,Elizabeth Dole
Leonard I Fluxman,director,STNR
Barbara M Baumann,director,UNS
Barbara M Baumann,director,SM
Robert J. Stevens,director,LMT
Robert J. Stevens,director,MON
Mary Lake Polan,director,QDEL
Mary Lake Polan,director,WYE
John Hunt Mcgarvey,director,PSTA
YRCW,industry,"Trucking, Except Local"
YRCW,revenue,9918700000.0
YRCW,name,YRC Worldwide Inc.
YRCW,headquarters,Overland_Park_Kansas
Philip G Weaver,director,BMS
Fred L Krehbiel,director,MOLX
Irwin Jacobs,director,HOLX
Terence P. Delaney,director,SXL
Charles E Bradley Jr,director,CPSS
Darla D Moore,director,MPS
John P Cole Jr,director,LBTYA
Alvin S Parven,director,ALXN
Robert L Purdum,director,BUCY
Eli Harari,director,SNDK
Marsha Reines Perelman,director,PVA
Marsha Reines Perelman,director,PVR
Robert E Rossiter,director,LEA
Robert E Price,director,PSMT
Robert M Kavner,director,ELNK
Ernst N Csiszar,director,MTZ
Ann C Berzin,director,KND
Ann C Berzin,director,IR
John I Collins,director,CTIB
James K Jennings Jr,director,BLG
Michio Naruto,director,ACLS
Catherine Bertini,director,TUP
Robert J. Frankenberg,director,NSM
Robert J. Frankenberg,director,SCUR
Bernard A Harris Jr,director,USPH
Timothy A Samples,director,SVR
H John Greeniaus,director,IPG
ACXM,industry,Computer Processing and Data Preparation and Processing Services
ACXM,revenue,1395100000.0
ACXM,name,Acxiom
ACXM,headquarters,Little_Rock_Arkansas
Robert H Whilden Jr,director,WHQ
Robert C Mccormack,director,ITW
Robert C Mccormack,director,MWV
James A Lawrence,director,AVT
David Kirchhoff,director,WTW
Dwight S Taylor,director,TROW
William B Roberts,director,CPSS
contrib1103,contributor,RTN
contrib1103,amount,2000.0
contrib1103,recipient,Mark Souder
Walter M Phd Lovenberg,director,OSIP
Terry E London,director,PIR
Alan F Crown,director,JRCC
Robert F Dwors,director,BXG
Marc Olivie,director,MA
FAST,industry,Building Material and Garden Equipment and Supplies Dealers
FAST,revenue,1809300000.0
FAST,name,Fastenal
FAST,headquarters,Winona_Minnesota
Robert Profusek,director,VLO
Robert Profusek,director,CTS
Mae Jemison,director,GPRO
Mae Jemison,director,KMB
Rick Timmins,director,UTEK
Nuno Brandolini,director,None
Leonard Riggio,director,GME
David A Schawk,director,SGK
Robert Fullarton Fulton,director,BAS
Charles Edward Johnson,director,None
Steven L Watson,director,TIE
Steven L Watson,director,CIX
Steven L Watson,director,NL
Steven L Watson,director,KRO
James T Taylor,director,TGIS
Kimberly Alexy,director,HILL
Alan M Meckler,director,JUPM
Michael Sileck,director,WWE
NUS,industry,Drugs and Druggists' Sundries Merchant Wholesalers
NUS,revenue,1115400000.0
NUS,name,Nu Skin Enterprises
NUS,headquarters,Provo_Utah
Paul Guzzi,director,EDGW
Günter Blobel,director,IFF
Ying Wu,director,UTSI
Robert C Simpson,director,KNDL
ASF,industry,Help Supply Services
ASF,name,"Administaff, Inc."
ASF,revenue,1389500000.0
Russell J Howard,director,MAXY
ASH,industry,Manufacturing
ASH,industry,Petroleum
ASH,revenue,7785000000.0
ASH,name,"Ashland, Inc."
ASH,headquarters,Covington_Kentucky
Joseph P Caruso,director,PMTI
Frank Mandelbaum,director,None
Alvin R Albe Jr,director,SYNM
Knut Kleedehn,director,FUL
Robert Getz,director,NVTL
SYNM,industry,Crude Petroleum and Natural Gas Extraction
SYNM,industry,Petroleum
SYNM,revenue,3800000.0
SYNM,name,Syntroleum
SYNM,headquarters,Tulsa_Oklahoma
David H Hannah,director,RS
Marc L Preminger,director,INHX
Robert A Goldschmidt,director,MRT
Jerry C Griffin,director,SCRX
Jerry C Griffin,director,CRYO
Michael N Rosen,director,GME
Paul E Freiman,director,PPCO
Rajive Johri,director,CHTR
Martin E Hanaka,director,TWMC
Martin E Hanaka,director,GOLF
Jessie J Knight Jr,director,ALK
R,industry,Automotive Equipment Rental and Leasing
R,revenue,6306600000.0
R,name,Ryder
R,headquarters,Miami_Florida
Stratton Sclavos,director,INTU
Stratton Sclavos,director,VRSN
Stratton Sclavos,director,JNPR
Stratton Sclavos,director,CRM
Louis E Woodworth,director,BEN
Shahid M Hassan,director,WFMI
David W Grzelak,director,ALG
Yvonne Thornton,director,INMD
Stewart D Hutcheson,director,LEAP
Jessica Tuchman Mathews,director,HBI
Colin Adair,director,COT
JOHN BARR,director,CLHB
JOHN BARR,director,UST
JOHN BARR,director,PAG
Judith Mchale,director,RL
