# lou-ja2kana.csv
# Copyright 2007 Naoki Tomita <tomita@cpan.org>
# License: GPL
#
# This dictionary is based on the following resource.
# - lou-en2kana.csv (Acme::Lou)
# - edict
#   Copyright (C) 2006 The Electronic Dictionary Research 
#   and Development Group, Monash University.

心悲しい,サッド
心柄,ステート オブ マインド
心理状態,ステート オブ マインド
心淋しい,ロンリィ
心霊,スピリット
心労,アングザイエティー
慎ましい,クワイアット
慎む,ケアフル
振り,ショー
振り,スタイル
振り回す,ウェーブ
振り仰ぐ,ルック アップ
振り懸かる,ハプン
振り向く,ターン アラウンド
振り向ける,ターン
振り合い,カスタム
振り捨てる,シェイク オフ
振り出す,シェイク アンド ギブ
振り切る,シェイク オフ
振り替え,チェンジ
振り替える,チェンジ
振り払う,シェイク オフ
振り分け,センター
振り返る,ターン ヘッド
振り放す,ブレイク フリー オブ
振り方,ハウ トゥ スウィング
振り落す,シェイク オフ
振り落とす,シェイク オフ
振り立てる,ウェーブ
振る,ウェーブ
振るい落とす,シェイク オフ
振るった,ディッファレント
振る舞う,ビヘイブ
振れる,シェイク
振合い,カスタム
振出人,ライター オブ チェック
振替,チェンジ
振舞う,ビヘイブ
振幅変調,アム
振鈴,ハンド ベル
振盪,ショック
新しいもの,ニュー シング
新しい物,ニュー シング
新た,フレッシュ
新チーム,ニュー チーム
新芽,シュート
新快速,リミティッド エクスプレス
新学期,ニュー スクール ターム
新刊,ニュー ブック
新刊書,ニュー ブック
新患,ニュー ペイシェント
新歓,ニュー スチューデント
新顔,ニュー フェイス
新規,フレッシュ
新規事業,ニュー ビジネス
新規保管,セーブ アズ
新記録,ニュー レコード
新旧,ニュー アンド オールド
新居,ニュー ホーム
新曲,ニュー ピース
新型,ニュー スタイル
新形,ニュー スタイル
新語,ニュー ワード
新婚旅行,ハネムーン
新左翼,ニュー レフト
新妻,ニュー ワイフ
新作,ニュー ワーク
新時代,ニュー ピリオド
新式,ニュー フォーム
新車,ニュー カー
新手,ニュー メソッド
新春,ニュー イヤー
新書,ニュー ブック
新人,ニュー フェイス
新人歌手,ニュー シンガー
新世界,ニュー ワールド
新世紀,ニュー センチュリー
新制,ニュー システム
新制高校,ハイ スクール
新制大学,ユニヴァーシティー
新制中学,ジュニア ハイ スクール
新制度,ニュー システム
新星,ニュー フェイス
新正月,ジャニュアリー
新生,ニュー バース
新生活,ニュー ライフ
新製品,ニュー プロダクト
新税,ニュー タックス
新石器時代,ニュー ストーン エイジ
新雪,ニュー スノー
新鮮,フレッシュ
新体,ニュー スタイル
新体制,ニュー オーダー
新築,ニュー ビルディング
新道,ニュー ロード
新入社員,ニュー ハイアー
新年,ニュー イヤー
新派,ニュー スクール
新盤,ニュー レコード
新風,ニュー スタイル
新柄,ニュー パターン
新米,ニュー ライス
新報,ニューズ
新法,ニュー メソッド
新面目,ワンセルフ
新面目,ワンセルフ
新例,ニュー イグザンプル
新冷戦,ニュー コウルド ウォー
森,フォーレスト
森閑,サイレンス
森閑とした,スティル
森羅万象,ホール クリエイション
森林,フォーレスト
森林火災,フォーレスト ファイヤー
森林公園,フォーレスト パーク
森林保護,フォーレスト プロテクション
森林法,フォーレスト アクト
森林浴,フォーレスト バス
浸水,フラッド
深々,サイレント
深い,ディープ
深さ,デプス
深み,デプス
深遠,ディープ
深海,ディープ シー
深閑,サイレント
深呼吸,ディープ ブレス
深交,クローズ フレンドシップ
深更,デッド オブ ナイト
深刻,シーリアス
深山桜,マウンテン チェリー ツリー
深紫,ディープ パープル
深酒,ヘヴィ ドリンキング
深深,サイレント
深甚,ケアフル
深甚なる,ディープ
深雪,ディープ スノー
深雪,ディープ スノー
深浅,デプス
深層,ディープ レベル
深度,デプス
深入り,ディープ イントゥ
深部,ディープ パート
深謀,ケアフル
深味,デプス
深夜,レイト アット ナイト
深憂,グレート ウォーリィ
深慮,ケアフル
申しつける,オーダー
申し越し,センド ワード
申し越す,センド ワード トゥ
申し開き,アン エクスキューズ
申し開らく,エクスプレイン
申し遣わす,ライト トゥ
申し合わせる,アレンジ
申し込み,リクエスト
申し込む,アプライ フォー
申し受ける,アクセプト
申し出,リクエスト
申し出で,リクエスト
申し出る,リポート トゥ
申し送る,ライト トゥ
申し渡す,テル
申し入れ,オファー
申し入れる,サジェスト
申し付ける,オーダー
申し聞かせる,テル
申し訳,アポロジー
申告,リポート
申告書,リポート
申告制,リターン システム
申告用紙,リターン フォーム
申込,リクエスト
申込み,リクエスト
申込む,アプライ フォー
申出,リクエスト
申出で,リクエスト
申請,リクエスト
申入,オファー
真,トゥルース
真,ジャスト
真,トゥルース
真っ暗,ピッチ ダーク
真っ暗闇,ピッチ ダーク
真っ向,フロント
真っ黒,ピッチ ブラック
真っ黒い,ピッチ ブラック
真っ最中,ミドル オブ
真っ正面,ライト イン フロント
真っ盛り,ハイト オブ
真っ青,ディープ ブルー
真っ赤,ディープ レッド
真っ先,ヘッド
真っ直ぐ,ストレート
真っ二つに,ライト イン ハーフ
真っ白,ピュアー ホワイト
真っ白い,ピュアー ホワイト
真っ平,フォー エニシング
真に,リアリー
真に受ける,ビリーブ
真に迫る,トゥルー トゥ ネイチャー
真の,トゥルー
真の友,トゥルー フレンド
真ん円,パーフェクト サークル
真ん丸,パーフェクト サークル
真ん前,ライト イン フロント
真ん前に,ジャスト オポジット
真ん中,ミドル
真暗,ピッチ ダーク
真暗闇,ピッチ ダーク
真意,トゥルー ミーニング
真意義,トゥルー ミーニング
真一文字,ストレート
真因,トゥルー リーズン
真横,ライト ビサイド
真下,ライト アンダー
真価,トゥルー バリュー
真箇,リアル
真顔,シーリアス ルック
真偽,トゥルース or エラー
真義,トゥルー ミーニング
真逆,イグザクト オポジット
真近,スーン
真近い,ニヤー アット ハンド
真空,エンプティー
真空帯,エア ポケット
真桑瓜,メロン
真個,リアル
真菰,ワイルド ライス
真後ろ,ライト ビハインド
真向い,フェイス トゥ フェイス
真向かい,フェイス トゥ フェイス
真向き,フェイス トゥ フェイス
真黒,ピッチ ブラック
真砂,サンド
真最中,ミドル オブ
真際,ジャスト ビフォー
真四角,スクエア
真似し,コピー キャット
真実,トゥルース
真実,トゥルース
真実,トゥルース
真実と向き合う,フェイス ザ トゥルース
真実と向合う,フェイス ザ トゥルース
真実を語る,スピーク ザ トゥルース
真実性,トゥルース
真実味,トゥルース
真珠,パール
真珠貝,マザー オブ パール
真珠貝,マザー オブ パール
真珠細工,パール ワーク
真珠取り,パール フィッシング
真珠色,パール グレイ
真珠養殖,パール カルチャー
真珠湾,パール ハーバー
真書,スクエア スタイル
真薯,フィッシュ ケーキ
真情,トゥルー フィーリング
真人,トゥルー マン
真人間,アン オーネスト マン
真水,フレッシュ ウォーター
真髄,トゥルー ミーニング
真正,トゥルー
真正面,ライト イン フロント
真清水,ピュアー ウォーター
真盛り,ハイト オブ
真青,ディープ ブルー
真青,ディープ ブルー
真赤,ディープ レッド
真相,トゥルース
真中,ミドル
真中,ミドル
真直,ストレート
真直,ストレート
真諦,エッセンス
真諦,エッセンス
真二つに,ライト イン ハーフ
真白,ピュアー ホワイト
真白,ピュアー ホワイト
真白い,ピュアー ホワイト
真帆,フル セイル
真美,トゥルー ビューティ
真筆,パーソナル ノート
真平,フォー エニシング
真味,トゥルー ミーニング
真面,フロント
真面目,ワンセルフ
真面目,ワンセルフ
真面目,シーリアス
真夜中,デッド オブ ナイト
真理,トゥルース
神,ゴッド
神に仕える,サーブ ゴッド
神を畏れる,フィアー ゴッド
神威,マイト オブ ヘブン
神気,スピリット
神業,ミラクル
神経系,ナーバス システム
神国,ジャパン
神樹,ゴッド ツリー
神州,ジャパン
神髄,トゥルー ミーニング
神前,ビフォー ゴッド
神殿,テンプル
神童,ワンダー チャイルド
神秘,ミステリー
神変,ミラクル
神妙,クワイアット
神明,ゴッド
神様,ゴッド
紳士用,フォー メン
臣民,サブジェクト
芯,ハート
芯地,ファンデーション
薪,フューエル
薪,フューエル
薪水,フューエル アンド ウォーター
薪炭,フューエル
親しい,クローズ
親しい,クローズ
親しく,イン パースン
親しみやすい,フレンドリー
親しみ易い,フレンドリー
親愛,ディアー
親会社,ペアレント カンパニー
親機,メイン テレフォン
親局,マスター ステーション
親玉,ボス
親交,フレンドシップ
親好,フレンドシップ
親子,ペアレント アンド チャイルド
親子,ペアレント アンド チャイルド
親子電話,エクステンション フォン
親指,サム
親字,ファースト キャラクター
親時計,マスター クロック
親身,カインド
親船,マザー シップ
親善,フレンドシップ
親善試合,フレンドリー マッチ
親鳥,ペアレント バード
親父,オールド マン
親父,オールド マン
親分,ボス
親分株,ポジション オブ ボス
親文字,キャピタル レター
親方,マスター
親睦,フレンドシップ
親密,フレンドシップ
親密感,フレンドシップ
親爺,オールド マン
親爺,オールド マン
親友,クローズ フレンド
親和,フレンドシップ
診る,イクザミン
診察,メディカル イグザミネーション
診察台,イグザミネーション テーブル
診療所,クリニク
診療所,クリニク
身,ボディー
身,ボディー
身が細る,ルーズ ウェイト
身じろぐ,ムーブ
身だしなみ,パーソナル アピアランス
身なり,パーソナル アピアランス
身にしみる,カム ホーム トゥ
身に染みる,カム ホーム トゥ
身に着ける,ラーン
身に付く,マスター
身に付ける,ラーン
身に沁みる,カム ホーム トゥ
身の丈,ボディー ハイト
身の毛,ボディー ヘアー
身ふたつになる,ギブ バース
身ぶり,ジェスチャー
身をかがめる,ベンド オーバー
身を引く,バック アウト オブ
身を護る,ディフェンド ワンセルフ
身を守る,ディフェンド ワンセルフ
身を乗り出す,ベンド ワンセルフ フォワード
身を投じる,スロー ワンセルフ
身奇麗,ニート パーソナル アピアランス
身許,パースト
身共,ウィー
身近,ニヤー ワンセルフ
身空,ボディー
身形,ドレス
身軽,ライト
身元,パースト
身元照会先,リファレンス
身元保証,パーソナル リファレンス
身構える,スタンド レディ
身仕度,ドレス
身上,ボディー
身上調書,パーソナル インフォメーション フォーム
身丈,レングス
身心,ボディー アンド マインド
身振り,ジェスチャー
身体,ボディー
身体,ボディー
身長,ハイト
身長の低い人,ショート パースン
身投げ,ドラウン ワンセルフ
身二つになる,ギブ バース
身罷る,パス アウェイ
身分,ソーシャル ポジション
身方,フレンド
身嗜み,パーソナル アピアランス
身綺麗,ニート パーソナル アピアランス
辛い,ホット
辛い,ディッフィカルト トゥ
辛くも,ウィズ ディフィカルティ
辛らつ,シャープ
辛気,ムード
辛気臭い,ボーリング
辛苦,トラブル
辛口,ドライ テイスト
辛勝,ナロー ヴィクトリー
辛抱強い,ペイシェント
辛抱強い人,ペイシェント ワーカー
辛労,トラブル
辛辣,シャープ
進ずる,オファー
進ぜる,オファー
進み,プログレス
進み出る,ステップ フォワード
進む,メイク プログレス
進化,プログレス
進境,プログレス
進軍,マーチ
進軍中,オン ザ マーチ
進撃,チャージ
進言,アドバイス
進攻,アタック
進航,セイリング オン
進行状況,ステート オブ プログレス
進出,ステップ フォワード
進数,ベース
進退,コース オブ アクション
進捗,プログレス
進捗状況,ステート オブ プログレス
進展,プログレス
進度,プログレス
進入灯,アプローチ ライト
進入路,アプローチ
進発,スタート
進物,ギフト
進歩,プログレス
進路,コース
針,ニードル
針金,ワイヤー
針路,コース
震う,シェイク
震える,シェイク
震動,ショック
震撼,シェイク
震撼させる,ショック
震盪,ショック
震駭,ショック
震駭させる,ショック
人,ヒューマン
人,パースン
人,ヒューマン
人,ヒューマン
人々,イーチ パースン
人々,イーチ パースン
人が群れる,クラウディド ウィズ ピープル
人たち,ピープル
人だかり,クラウド
人っ子,エニバディー
人づて,メッセージ
人の子,サン オブ マン
人の良い,オブ グッド キャラクター
人の良い,オブ グッド キャラクター
人らしい,ヒューマン
人為,ヒューマン ワーク
人屋,プリズン
人家,ハウス
人懐こい,フレンドリー
人懐っこい,フレンドリー
人垣,クラウド オブ ピープル
人格,キャラクター
人格形成,キャラクター ビルディング
人格者,マン オブ キャラクター
人間,ワールド
人間,ヒューマン
人間の堕落,フォール オブ マン
人間の肉,ヒューマン フレッシュ
人間らしい,ヒューマン
人間愛,ヒューマン ラブ
人間業,ワーク オブ マン
人間社会,ヒューマン ソサエティー
人間臭い,クワイト ヒューマン
人間性,ヒューマン ネイチャー
人間的,ヒューマン
人間同士,マンカインド
人気,ポピュラー
人気,サイン オブ ライフ
人気作家,ポピュラー ライター
人気者,ポピュラー パースン
人気役者,ステージ フェイヴァリット
人君,ルーラー
人形,ドール
人形師,ドール メーカー
人傑,グレート マン
人語,ヒューマン スピーチ
人交り,アソシエイション ウィズ ピープル
人口,コモン トーク
人口に膾炙する,フェイマス
人工,ヒューマン ワーク
人皇,エンペラー
人皇,エンペラー
人皇,エンペラー
人込み,クラウド オブ ピープル
人混み,クラウド オブ ピープル
人妻,マリード ウーマン
人材銀行,ジョブ バンク
人殺し,マーダー
人山,クラウド オブ ピープル
人刺,ヒューマン ミート
人士,ピープル
人事欄,パーソナル コラム
人質,プリズナー
人手,ハンド
人種,レース
人集り,クラウド
人出,クラウド
人称,パースン
人情,ヒューマン ネイチャー
人情噺,ラブ ストーリー
人情味,ヒューマン インタレスト
人心,ヒューマン ネイチャー
人心,ヒューマン ネイチャー
人身,ヒューマン ボディー
人身,ヒューマン ボディー
人身攻撃,パーソナル アタック
人人,イーチ パースン
人人,イーチ パースン
人数,ナンバー オブ ピープル
人数,ナンバー オブ ピープル
人世,ディス ワールド
人性,ヒューマン ネイチャー
人生,ライフ
人生の春,スプリング オブ ライフ
人生ゲーム,ライフ
人生観,ビュー オブ ライフ
人生行路,ジャーニー オブ ライフ
人声,ヒューマン ボイス
人前,パブリック
人前で,イン パブリック
人造人間,ロボット
人体,ヒューマン ボディー
人体,パーソナル アピアランス
人体,パーソナル アピアランス
人達,ピープル
人知,ナレッジ
人知れず,シークレット
人知れぬ,シークレット
人知を超えた,ビヨンド ヒューマン アンダースタンディング
人智,ナレッジ
人中,イン カンパニー
人中,ソサエティー
人的,ヒューマン
人的ミス,ヒューマン エラー
人伝,メッセージ
人頭,ナンバー オブ ピープル
人頭,ナンバー オブ ピープル
人馴れ,ユーズト トゥ ピープル
人肉,ヒューマン フレッシュ
人日,セブンス オブ ジャニュアリー
人肌,スキン
人品,パーソナル アピアランス
人夫,コンストラクション ワーカー
人膚,スキン
人物,キャラクター
人物像,ピクチャー
人文,カルチャー
人文,カルチャー
人柄,キャラクター
人望家,ポピュラー キャラクター
人毎,ウィズ イーチ パースン
人民,ピープル
人民戦線,ポピュラー フロント
人名簿,ネーム リスト
人名録,ネーム リスト
人命,ライフ
人面,ヒューマン フェイス
人目,パブリック ノーティス
人目,パブリック ノーティス
人様,アザー ピープル
人里離れた,ロンリィ
人立ち,クラウド オブ ピープル
人力,ヒューマン パワー
人力,ヒューマン パワー
人類,マンカインド
人類史,ヒューマン ヒストリー
仁,マン
仁愛,ラブ
仁義,デューティー
刃,エッジ
刃向かう,ストライク バック アット
刃物三昧,ナイフ ファイト
塵,ダスト
塵紙,トイレット ペーパー
塵埃,ダスト
塵埃,ダスト
尋ねる,アスク
尋常,コモン
尋常一様,コモン
甚だ,ベリィ
甚だしい,テリブル
甚大,ベリィ グレート
尽かす,ギブ アップ オン
尽きる,ユーズト アップ
尽くす,ラン アウト
尽くめ,コンプリート
尽日,オール デイ ロング
尽未来,フォーエヴァー
尽未来際,エンド オブ タイム
尽未来際,エンド オブ タイム
訊き返す,アスク イン リターン
訊く,アスク
訊ねる,アスク
迅速,クイック
陣,バトル フォーメーション
陣を張る,ピッチ キャンプ
陣営,キャンプ
陣形,フォーメーション
陣地,ポジション
陣中,イン キャンプ
陣没,デス イン バトル
陣立て,バトル フォーメーション
陣列,バトル フォーメーション
須く,オート トゥ ドゥ
須らく,オート トゥ ドゥ
須臾,ショート ホワイル
図,フィギュア
図る,プラン
図案家,デザイナー
図鑑,ピクチャー ブック
図形,フィギュア
図書館,ライブラリー
図書館学,ライブラリー サイエンス
図書室,ライブラリー ルーム
図書目録,ブック カタログ
図星,マーク
図体,ボディー
図抜ける,スタンド アウト
図版,プレート
図表,フィギュア
図柄,デザイン
図録,ピクチャー ブック
厨,キッチン
厨房,キッチン
逗留客,ヴィジター
吹かす,スモーク
吹きかける,ブロゥ アポン
吹きこぼれる,ボイル オーバー
吹きつける,ブロゥ アゲンスト
吹き下ろす,ブロゥ ダウン アポン
吹き掛ける,ブロゥ アポン
吹き捲くる,ブロゥ アバウト
吹き捲る,ブロゥ アバウト
吹き込む,ブロゥ イントゥ
吹き散らす,ブロゥ アバウト
吹き始める,ビギン トゥ ブロゥ
吹き出る,ブロゥ アウト
吹き出物,ボイル
吹き消す,ブロゥ アウト
吹き上げる,ブロゥ アップ
吹き送る,ブロゥ オーバー
吹き着ける,ブロゥ アゲンスト
吹き通す,ブロゥ スルー
吹き倒す,ブロゥ オーバー
吹き抜く,ブロゥ スルー
吹き抜ける,ブロゥ スルー
吹き飛ばす,ブロゥ オフ
吹き飛ぶ,ブロゥ オフ
吹き付ける,ブロゥ アゲンスト
吹き払う,ブロゥ オフ
吹き分ける,ブロゥ アパート
吹き落とす,ブロゥ ダウン
吹く,ブロゥ
吹っかける,ブロゥ アポン
吹っ掛ける,ブロゥ アポン
吹っ切れる,ブレイク スルー
吹っ飛ぶ,ブロゥ オフ
吹出物,ボイル
吹雪,スノー ストーム
吹奏楽団,ウィンド バンド
吹聴,メイキング パブリック
吹付ける,ブロゥ アゲンスト
垂らす,ハング ダウン
垂れ,ソース
垂れる,ハング
垂れ下がる,ハング
垂れ下げる,ハング
垂れ絹,カーテン
垂れ幕,カーテン
垂れ篭める,ハング オーバー
垂教,インフォメーション
垂幕,カーテン
推し計る,ゲス
推し進める,プレス フォワード
推し測る,ゲス
推し量る,ゲス
推す,サポート
推移,チェンジ
推挙,レコメンデーション
推察,ゲス
推奨,レコメンデーション
推称,プレイズ
推賞,プレイズ
推進者,リーダー
推薦,レコメンデーション
推薦書,レコメンデーション
推薦状,レター オブ インヴィテーション
推測,ゲス
推量,ゲス
推敲,ポリッシュ
水,ウォーター
水,ウォーター
水こし,ウォーター フィルター
水たまり,プール オブ ウォーター
水で薄める,ウォーター ダウン
水をさす,スロー コウルド ウォーター
水を注す,スロー コウルド ウォーター
水位,ウォーター レベル
水域,ウォーター エリア
水火,ファイヤー アンド ウォーター
水菓子,フルート
水回り,ウェット エリア
水廻り,ウェット エリア
水害,ウォーター ダメージ
水管,ウォーター パイプ
水茎,ライティング ブラッシュ
水鶏,ウォーター レール
水撃,ウォーター ハマー
水源,ソース オブ リバー
水源地,ソース
水漉し,ウォーター フィルター
水際,ビーチ
水仕事,キッチン ワーク
水時計,ウォーター クロック
水煮,ボイル イン ウォーター
水車,ウォーター ホイール
水臭い,ディスタント
水準,ウォーター レベル
水準器,レベル
水晶,クリスタル
水上,オン ザ ウォーター
水上,ソース
水上警察,コウスト ガード
水色,ライト ブルー
水心,リターン フェイヴァー
水深,デプス オブ ウォーター
水盛り,レベル
水精,クリスタル
水先案内,パイロット
水草,ウォーター プラント
水草,ウォーター プラント
水鳥,ウォーター バード
水鳥,ウォーター バード
水鳥,ウォーター バード
水滴,ドロップ オブ ウォーター
水筒,ウォーター ボトゥル
水道,ウォーター サービス
水道管,ウォーター パイプ
水難,フラッド
水嚢,フィルター
水斑,ウォーター スポット
水斑,ウォーター スポット
水夫,セーラー
水風呂,コウルド バス
水物,フルート
水兵,セーラー
水平,レベル
水平飛行,レベル フライト
水泡,ナッシング
水蜜,ホワイト ピーチ
水蜜桃,ホワイト ピーチ
水門,ウォーター ゲート
水油,ヘアー オイル
水曜,ウェンズデー
水曜日,ウェンズデー
水雷,マイン
水陸,ランド アンド ウォーター
水流,ウォーター カレント
水溜まり,プール オブ ウォーター
水溜り,プール オブ ウォーター
水力,ウォーター パワー
水濾,ウォーター フィルター
水濾し,ウォーター フィルター
水蟷螂,ウォーター スティック
炊く,ボイル
炊ける,レディ
炊事,クッキング
炊事場,キッチン
炊夫,クック
炊婦,クック
炊爨,クッキング
睡眠,スリープ
睡眠パターン,スリープ パターン
睡眠周期,スリープ サイクル
睡眠不足,ラック オブ スリープ
粋,スタイル
粋,スタイル
翠色,グリーン
翠色,グリーン
衰える,ビカム ウィーク
遂げる,キャリー アウト
遂に,ファイナリー
酔いが回る,ゲット ドランク
酔う,ゲット ドランク
酔っ払う,ゲット ドランク
錐,ドリル
随一,ベスト
随時,アット エニー タイム
随処,ヒア アンド ゼア
随神,アズ オブ オールド
随伴,フォローイング
崇う,ルック アップ トゥ
崇めたてる,リスペクト
崇める,リスペクト
崇め立てる,リスペクト
嵩じる,ゲット ワース
数,フィギュア
数,ナンバー
数々,メニー
数える,カウント
数え上げる,カウント アップ
数え直す,カウント アゲイン
数え立てる,カウント アップ
数に入れる,カウント
数個,セベラル
数字,フィギュア
数少ない,フュー イン ナンバー
数人,セベラル ピープル
数数,メニー
数隻,セベラル
数多,メニー
数多,メニー
数多い,メニー
数等,バイ ファー
数日間,セベラル デイ ピリオド
数表,テーブル
数名,セベラル ピープル
枢要,インポータンス
趨向,カレント
雛,ヤング バード
雛,ヤング バード
雛型,モデル
雛形,モデル
雛人形,ドール
雛鳥,ベイビー バード
据えつける,マウント
据える,セット
据え付ける,マウント
据る,シット
据わる,シット
頗る,ベリィ マッチ
頗る,ベリィ マッチ
裾,フット オブ マウンテン
澄し汁,クリアー スープ
澄まし顔,クリアー フェイス
澄まし汁,クリアー スープ
澄ます,クリアー
澄む,クリアー
澄明,クリアー アンド ブライト
摺り替える,スイッチ
寸,サン
寸が足りない,トゥー ショート
寸暇,フリー ミニット
寸劇,ショート プレイ
寸志,スモール プレゼント
寸時,モーメント
寸分たがわず,インチ
寸法,サイズ
世,ワールド
世々限り無く,フォーエヴァー アンド エヴァー
世にも,ベリィ
世に出る,ビカム フェイマス
世に立つ,ビカム フェイマス
世の常,ユージュアル
世の中,ソサエティー
世界,ワールド
世界チャンピオン,ワールド チャンピオン
世界観,ワールド ビュー
世界記録,ワールド レコード
世界銀行,ワールド バンク
世界史,ワールド ヒストリー
世界食糧計画,ワールド フード プログラム
世界新,ニュー ワールド レコード
世界新記録,ニュー ワールド レコード
世界人,ワールド シチズン
世界政策,ワールド ポリシー
世界大戦,ワールド ウォー
世界地図,ワールド マップ
世界秩序,ワールド オーダー
世界平和,ワールド ピース
世間,ワールド
世間周知,コモン ナレッジ
世間体,アピアランス
世紀,センチュリー
世銀,ワールド バンク
世上,ワールド
世情,ヒューマン ネイチャー
世人,ピープル
世世限り無く,フォーエヴァー アンド エヴァー
世相,ソサエティー
世俗,ポピュラー
世帯,ホーム
世代,ワールド
世知辛い,ハード
世途,ワールド
世評,パブリック オピニオン
世論,パブリック オピニオン
世論,パブリック オピニオン
世話,ヘルプ
世話になる,レシーブ フェイヴァー
世話人,マネージャー
世話人,マネージャー
世話役,マネージャー
瀬,カレント
瀬戸際,クリティカル モーメント
畝ねる,ロール
是,ディス
是々非々,フェアー アンド ジャスト
是か非か,ライト or ロング
是丈,ソー メニー
是是非非,フェアー アンド ジャスト
是認,アプルーバル
是彼,ディス アンド ザット
是非,ウィズアウト フェイル
凄い,テリブル
凄じい,テリブル
凄まじい,テリブル
凄腕,リブ ワイヤー
制,システム
制す,コントロール
制する,コントロール
制圧,コントロール
制球,コントロール
制球力,コントロール
制禦,コントロール
制限,リミット
制限時間,タイム リミット
制限速度,スピード リミット
制御,コントロール
制御システム,コントロール システム
制御下,アンダー コントロール
制作,ワーク
制止,コントロール
制勝,ヴィクトリー
制定,クリエイション
制度,システム
制動機,ブレーキ
制動灯,ブレーキ ライト
制服,ユニフォーム
制服制帽,キャップ アンド ユニフォーム
制帽,スクール キャップ
制約,コンディション
制馭,コントロール
勢,フォース
勢,エナジー
勢,エナジー
勢,スプリング
勢い,フォース
勢い付く,ギャザー ストレングス
勢み,スプリング
勢威,フォース
勢家,マン イン パワー
勢揃い,フル フォース
勢門,マン イン パワー
勢力,パワー
勢力関係,バランス オブ パワー
勢力均衡,バランス オブ パワー
姓,ファミリー ネーム
姓氏,フル ネーム
姓名,フル ネーム
性,カスタム
性,ネイチャー
性に合う,アグリー ウィズ ワン
性格,キャラクター
性教育,セックス エデュケーション
性具,セックス トイ
性行為,セックス アクト
性根,キャラクター
性差,セックス ディッファレンス
性産業,セックス インダストリー
性質,ネイチャー
性情,ネイチャー
性生活,セックス ライフ
性転換,セックス チェンジ
性能,アビリティー
性分,ネイチャー
性遊戯,セックス ゲーム
成し遂げる,フィニッシュ
成す,サクシード イン
成り金,ニュー リッチ
成り行き,プログレス
成り行き注文,マーケット オーダー
成り変わる,チェンジ
成り立つ,プラクティカル
成る,ビカム
成るたけ,イフ ポッシブル
成る丈,イフ ポッシブル
成員,メンバー
成因,コーズ
成魚,アダルト フィッシュ
成金,ニュー リッチ
成型,キャスト
成形,キャスト
成功,サクセス
成功を望む,ホープ トゥ サクシード
成功者,サクセス
成功裏に,イン サクセス
成功裡,サクセス
成功率,サクセス レート
成行き,プログレス
成婚,ウェディング
成人,アダルト
成人映画,アダルト ムービー
成人教育,アダルト エデュケーション
成績,レコード
成績表,リポート カード
成虫,アダルト
成鳥,アダルト バード
成年,アダルト エイジ
成年者,アダルト
成否,リザルト
成仏,ゴー トゥ ヘブン
成分,コンポーネント
成文,ライティング
成立つ,プラクティカル
政,ルール
政教,チャーチ アンド ステート
政策,ポリシー
政策決定,ポリシー メイキング
政策転換,ポリシー シフト
政策秘書,ポリシー セクレタリー
政策立案,ポリシー メイキング
政策立案者,ポリシー メーカー
政調会長,ポリシー チーフ
整う,イン オーダー
整える,プット イン オーダー
整った,イン グッド オーダー
整然,レギュラー
整頓,プット イン オーダー
整備,メンテナンス
整備工場,リペアー ショップ
整理番号,リファレンス ナンバー
星,プラネット
星,スター
星印,スター
星界,スター ワールド
星型,スター シェイプ
星祭り,スター フェスティヴァル
星人,パースン フロム
星図,スター マップ
星霜,タイム
星斗,スター
晴らす,クリアー アウェイ
晴れ,クリアー ウェザー
晴れがましい,フォーマル
晴れて,イン パブリック
晴れの日,ファイン デイ
晴れる,クリアー アウェイ
晴れ上がる,クリアー アップ
晴れ晴れ,ブライト
晴れ晴れしい,クリアー
晴れ着,サンデー ベスト
晴れ渡る,クリアー アップ
晴雨,ウェザー
晴後雨,クリアー ゼン レイン
晴着,サンデー ベスト
晴天,ファイン ウェザー
晴夜,クリアー ナイト
晴朗,クリアー
棲む,リブ
正,トゥルー
正々,イグザクト
正々堂々,フェアー アンド スクエア
正しい,ライト
正しい答え,コレクト アンサー
正しく,ノー ダウト
正す,コレクト
正に,ジャスト
正の数,ポジティブ ナンバー
正位,コレクト ポジション
正意,トゥルー ハート
正員,メンバー
正塩,ノーマル ソルト
正価,ネット プライス
正会員,レギュラー メンバー
正解,コレクト
正確,イグザクト
正角定木,トライ スクエア
正気,トゥルー キャラクター
正気,トゥルー キャラクター
正規,レギュラー
正規軍,レギュラー アーミー
正義,ライト
正教員,レギュラー ティーチャー
正教師,レギュラー ティーチャー
正教授,フル プロフェッサー
正業,オーネスト ビジネス
正極,ポジティブ ポール
正金,キャッシュ
正月,ニュー イヤー
正絹,ピュアー シルク
正午,ヌーン
正鵠,マーク
正鵠,マーク
正朔,カレンダー
正餐,フォーマル ディナー
正子,ミッドナイト
正式,オフィシャル
正式メンバー,オフィシャル メンバー
正邪,ライト アンド ロング
正称,オフィシャル ネーム
正常,ノーマル
正常位,ノーマル ポジション
正数,ポジティブ ナンバー
正正,イグザクト
正正堂堂,フェアー アンド スクエア
正装,ユニフォーム
正則,コレクト
正体,ナチュラル シェイプ
正嫡,ハー チャイルド
正嫡,ハー チャイルド
正中,イグザクト ミドル
正直者,オーネスト パースン
正殿,メイン テンプル
正電気,ポジティブ エレクトリック チャージ
正当,ジャスト
正当性,プロパー
正答,コレクト アンサー
正道,パス オブ デューティー
正道,パス オブ デューティー
