Siebel Enterprise Applications Siebel Server Manager, Version 8.1.1.11 [23030] LANG_INDEPENDENT 
Copyright (c) 1994-2012, Oracle. All rights reserved.

The Programs (which include both the software and documentation) contain
proprietary information; they are provided under a license agreement containing
restrictions on use and disclosure and are also protected by copyright, patent,
and other intellectual and industrial property laws. Reverse engineering,
disassembly, or decompilation of the Programs, except to the extent required to
obtain interoperability with other independently created software or as specified
by law, is prohibited.

Oracle, JD Edwards, PeopleSoft, and Siebel are registered trademarks of
Oracle Corporation and/or its affiliates. Other names may be trademarks
of their respective owners.

If you have received this software in error, please notify Oracle Corporation
immediately at 1.800.ORACLE1.

Type "help" for list of commands, "help <topic>" for detailed help

Connected to 12 server(s) out of a total of 12 server(s) in the enterprise

srvrmgr> load preferences
File: /foobar/siebel/81/siebsrvr/bin/.Siebel_svrmgr.pref

srvrmgr> list comp

SV_NAME     |CC_ALIAS         |CC_NAME                                    |CT_ALIAS   |CG_ALIAS |CC_RUNMODE |CP_DISP_RUN_STATE|CP_STARTMODE|CP_NUM_RUN_TASKS|CP_MAX_TASKS|CP_ACTV_MTS_PROCS|CP_MAX_MTS_PROCS|CP_START_TIME      |CP_END_TIME        |CP_STATUS|CC_INCARN_NO|CC_DESC_TEXT|
sieb_serv049|loyalty2ObjMgr_enu|Loyalty Object Manager 2 (ENU)             |AppObjMgr  |Loyalty  |Interactive|Online           |Auto        |0               |50          |1                |1               |2016-09-19 14:42:51|                   |Enabled  |            |            |
sieb_serv049|loylalty2ObjMgr_enu|Loyalty Object Manager2 (ENU)              |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |1           |0                |1               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|loyaltyscwObjMgr_enu|Loyalty Partner Portal Object Manager (ENU)|AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |70          |0                |1               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|loyaltyscwObjMgr_esn|Loyalty Partner Portal Object Manager (ESN)|AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |70          |0                |1               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|loyaltyscwObjMgr_ptb|Loyalty Partner Portal Object Manager (PTB)|AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |70          |0                |1               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|eloyaltyObjMgr_enu|Loyalty eMember Object Manager (ENU)       |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|eloyaltyObjMgr_esn|Loyalty eMember Object Manager (ESN)       |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|eloyaltyObjMgr_ptb|Loyalty eMember Object Manager (PTB)       |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|MqSeriesAMIRcvr  |MQSeries AMI Receiver                      |EAIRcvr    |EAI      |Background |Online           |Auto        |0               |20          |                 |                |2016-09-19 14:42:51|                   |Enabled  |            |            |
sieb_serv049|MqSeriesSrvRcvr  |MQSeries Server Receiver                   |EAIRcvr    |EAI      |Background |Online           |Auto        |0               |20          |                 |                |2016-09-19 14:42:51|                   |Enabled  |            |            |
sieb_serv049|MSMQRcvr         |MSMQ Receiver                              |EAIRcvr    |EAI      |Background |Online           |Auto        |0               |20          |                 |                |2016-09-19 14:42:51|                   |Enabled  |            |            |
sieb_serv049|SMQReceiver      |SMQ Receiver                               |EAIRcvr    |EAI      |Background |Online           |Auto        |0               |20          |                 |                |2016-09-19 14:42:51|                   |Enabled  |            |            |
sieb_serv049|ServerMgr        |Server Manager                             |ServerMgr  |System   |Interactive|Running          |Auto        |3               |20          |                 |                |2016-09-19 14:42:41|                   |Enabled  |            |            |
sieb_serv049|SRBroker         |Server Request Broker                      |ReqBroker  |System   |Interactive|Running          |Auto        |62              |100         |1                |1               |2016-09-19 14:42:41|                   |Enabled  |            |            |
sieb_serv049|SRProc           |Server Request Processor                   |SRProc     |SystemAux|Interactive|Running          |Auto        |2               |20          |1                |1               |2016-09-19 14:42:41|                   |Enabled  |            |            |
sieb_serv049|SvrTblCleanup    |Server Tables Cleanup                      |BusSvcMgr  |SystemAux|Background |Running          |Auto        |1               |1           |                 |                |2016-09-19 14:42:41|                   |Enabled  |            |            |
sieb_serv049|SvrTaskPersist   |Server Task Persistance                    |BusSvcMgr  |SystemAux|Background |Running          |Auto        |1               |1           |                 |                |2016-09-19 14:42:41|                   |Enabled  |            |            |
sieb_serv049|AdminNotify      |Siebel Administrator Notification Component|AdminNotify|SystemAux|Batch      |Online           |Auto        |0               |10          |1                |1               |2016-09-19 14:42:41|                   |Enabled  |            |            |
sieb_serv049|SCBroker         |Siebel Connection Broker                   |SCBroker   |System   |Background |Running          |Auto        |2               |2           |                 |                |2016-09-19 14:42:41|                   |Enabled  |            |            |
sieb_serv049|LoyEngineBatch   |eLoyalty Processing Engine - Batch         |BusSvcMgr  |LoyaltyEngine|Batch      |Shutdown         |Manual      |0               |60          |0                |3               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|LoyEngineInteractive|eLoyalty Processing Engine - Interactive   |BusSvcMgr  |LoyaltyEngine|Batch      |Shutdown         |Manual      |0               |20          |0                |1               |                   |2016-09-19 14:42:51|Enabled  |            |            |
sieb_serv049|LoyEngineRealtime|eLoyalty Processing Engine - Realtime      |BusSvcMgr  |LoyaltyEngine|Batch      |Online           |Auto        |0               |20          |1                |1               |2016-09-19 14:42:51|                   |Enabled  |            |            |
sieb_serv049|LoyEngineRealtimeTier|eLoyalty Processing Engine - Realtime - Tier|BusSvcMgr  |LoyaltyEngine|Batch      |Online           |Auto        |0               |50          |1                |1               |2016-09-19 14:42:51|                   |Enabled  |            |            |
sieb_serv047|FSMSrvr          |File System Manager                        |FSMSrvr    |SystemAux|Batch      |Online           |Auto        |0               |20          |1                |1               |2016-09-19 14:42:52|                   |Enabled  |            |            |
sieb_serv047|loyaltySMLObjMgr_enu|Loyalty Object Manager (ENU)               |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:43:12|Enabled  |            |            |
sieb_serv047|loyaltyObjMgr_enu|Loyalty Object Manager (ENU)               |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:43:12|Enabled  |            |            |
sieb_serv047|loyaltySMLObjMgr_esn|Loyalty Object Manager (ESN)               |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:43:12|Enabled  |            |            |
sieb_serv047|loyaltyObjMgr_esn|Loyalty Object Manager (ESN)               |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:43:12|Enabled  |            |            |
sieb_serv047|loyaltyObjMgr_ptb|Loyalty Object Manager (PTB)               |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:43:12|Enabled  |            |            |
sieb_serv047|loyaltySMLObjMgr_ptb|Loyalty Object Manager (PTB)               |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:43:12|Enabled  |            |            |
sieb_serv047|loyalty2ObjMgr_enu|Loyalty Object Manager 2 (ENU)             |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |50          |0                |1               |                   |2016-09-19 14:43:12|Enabled  |            |            |
sieb_serv047|loylalty2ObjMgr_enu|Loyalty Object Manager2 (ENU)              |AppObjMgr  |Loyalty  |Interactive|Shutdown         |Manual      |0               |1           |0                |1               |                   |2016-09-19 14:43:12|Enabled  |            |            |
