release,date,author,status,maturity,version,first,distribution,abstract
Finance-Bank-Commonwealth-1,2002-08-19T11:45:54,DDICK,backpan,released,1,,Finance-Bank-Commonwealth,"Front-end module to netbank.com.au"
Search-Circa-1.14,2002-08-19T12:05:21,ALIAN,cpan,released,1.14,,Search-Circa,"a Search Engine/Indexer running with Mysql"
Test-ManyParams-0.03,2002-08-19T12:27:24,BIGJ,cpan,released,0.03,,Test-ManyParams,"module to test many params as one test"
Convert-BER-1.3101,2002-08-19T14:55:24,GBARR,backpan,released,1.3101,,Convert-BER,"ASN.1 Basic Encoding Rules"
Test-ManyParams-0.04,2002-08-19T15:01:07,BIGJ,cpan,released,0.04,,Test-ManyParams,"module to test many params as one test"
IO-Socket-SSL-0.901,2002-08-19T15:28:09,BEHROOZI,cpan,released,0.901,,IO-Socket-SSL,"Nearly transparent SSL encapsulation for IO::Socket::INET."
SQL-Snippet-0.02,2002-08-19T17:31:24,PRL,backpan,released,0.02,,SQL-Snippet,"Conatraint-based OO Interface to RDBMS"
Algorithm-Huffman-0.01,2002-08-19T17:57:03,BIGJ,cpan,released,0.01,1,Algorithm-Huffman,"Perl extension that implements the Huffman algorithm"
Verilog-Perl-2.211,2002-08-19T18:35:43,WSNYDER,backpan,released,2.211,,Verilog-Perl,"Get Verilog command line options"
SystemPerl-1.120,2002-08-19T18:35:58,WSNYDER,backpan,released,1.120,,SystemPerl,"Replace text in a file with new text"
Tie-CSV_File-0.11,2002-08-19T18:47:49,BIGJ,cpan,released,0.11,,Tie-CSV_File,"ties a csv-file to an array of arrays"
Data-Pivoter-0.08,2002-08-19T20:07:39,MSICKEL,latest,released,0.08,,Data-Pivoter,"Perl extension for pivot / cross tabulation of data"
Audio-Daemon-MPG123-0.9Beta,2002-08-19T20:27:59,JAYJ,latest,released,0.9,1,Audio-Daemon-MPG123,"UDP Daemon wrapper around Audio::Play::MPG123"
Tk-CheckbuttonGroup-0.2.1,2002-08-19T22:03:34,JANNINO,cpan,released,v0.2.1,1,Tk-CheckbuttonGroup,"widget displays and manages a group of related checkbuttons"
Tk-RadiobuttonGroup-0.2.1,2002-08-19T22:03:49,JANNINO,cpan,released,v0.2.1,1,Tk-RadiobuttonGroup,"widget displays and manages a group of related radiobuttons"
Time-HiRes-1.31,2002-08-19T22:12:11,JHI,backpan,released,1.31,,Time-HiRes,"High resolution alarm, sleep, gettimeofday, interval timers"
Apache-Session-BerkeleyDB-1.01,2002-08-19T22:50:42,AUTRIJUS,backpan,released,1.01,,Apache-Session-BerkeleyDB,"An implementation of Apache::Session"
Convert-ASN1-0.16,2002-08-20T00:05:24,GBARR,backpan,released,0.16,,Convert-ASN1,"ASN.1 Encode/Decode library"
Geo-PostalCode-0.05,2002-08-20T00:35:36,TJMATHER,backpan,released,0.05,,Geo-PostalCode,"Find closest zipcodes, distance, latitude, and longitude."
Geo-IP-0.26,2002-08-20T00:35:52,TJMATHER,backpan,released,0.26,,Geo-IP,"Find closest Mirror"
Class-Observable-0.03,2002-08-20T02:54:09,CWINTERS,backpan,released,0.03,,Class-Observable,"Allow other classes and objects to respond to events in yours"
Bundle-OpenInteract-1.10,2002-08-20T03:04:52,CWINTERS,cpan,released,1.10,,Bundle-OpenInteract,"Bundle to install all the pre-requisites for OpenInteract"
Acme-Tao-0.01,2002-08-20T04:07:19,JSMITH,backpan,released,0.01,1,Acme-Tao,"enforce proper respect for the Tao"
Acme-Tao-0.02,2002-08-20T04:45:44,JSMITH,backpan,released,0.02,,Acme-Tao,"enforce proper respect for the Tao"
Scraper-2.24,2002-08-20T07:39:13,GLENNWOOD,backpan,released,2.24,,Scraper,"A Framework for scraping results from search engines."
Exception-Class-1.02,2002-08-20T07:46:07,DROLSKY,backpan,released,1.02,,Exception-Class,"A module that allows you to declare real exception classes in Perl"
String-Substrings-0.01,2002-08-20T09:12:22,BIGJ,cpan,released,0.01,1,String-Substrings,"module to extract some/all substrings from a string"
Data-Page-0.14,2002-08-20T10:16:20,LBROCARD,backpan,released,0.14,,Data-Page,"help when paging through sets of results"
Template-Plugin-Page-0.10,2002-08-20T10:16:36,LBROCARD,latest,released,0.10,1,Template-Plugin-Page,"a plugin to help when paging through sets of results"
LJ-Simple-0.03,2002-08-20T10:50:22,SIMES,backpan,released,0.03,1,LJ-Simple,"Simple Perl to access LiveJournal"
Algorithm-Huffman-0.02,2002-08-20T11:14:21,BIGJ,cpan,released,0.02,1,Algorithm-Huffman,"Perl extension that implements the Huffman algorithm"
File-Random-0.17,2002-08-20T13:06:57,BIGJ,cpan,released,0.17,,File-Random,"Perl module for random selecting of a file"
PCL-Simple-1.01,2002-08-20T13:54:03,PRL,backpan,released,1.01,,PCL-Simple,"Create PCL for printing plain text files"
Class-Decorator-0.01,2002-08-20T14:12:58,NWETTERS,backpan,released,0.01,1,Class-Decorator,"Attach additional responsibilites to an object. A generic wrapper."
Test-ManyParams-0.05,2002-08-20T14:23:52,BIGJ,cpan,released,0.05,,Test-ManyParams,"module to test many params as one test"
Acme-Time-Baby-1.10,2002-08-20T14:43:31,ABIGAIL,backpan,released,1.10,1,Acme-Time-Baby,"Tell time little children can understand"
SQL-Snippet-0.03,2002-08-20T15:11:20,PRL,latest,released,0.03,,SQL-Snippet,"Conatraint-based OO Interface to RDBMS"
Mail-Box-2.021,2002-08-20T16:00:34,MARKOV,backpan,released,2.021,,Mail-Box,"walk through mailboxes and grep for something"
mod_perl-1.99_05,2002-08-20T16:54:13,DOUGM,backpan,developer,1.99_05,,mod_perl,"Apache mod_perl change logfile"
Math-Business-MACD-1.00,2002-08-20T17:49:37,JETTERO,backpan,released,1.00,,Math-Business-MACD,"Perl extension for calculating MACDs"
Acme-Colour-0.20,2002-08-20T18:27:33,LBROCARD,backpan,released,0.20,,Acme-Colour,"additive and subtractive human-readable colours"
Net-Daemon-0.37,2002-08-20T19:03:26,JWIED,cpan,released,0.37,,Net-Daemon,"Perl extension for portable daemons"
MIME-Explode-0.05,2002-08-20T19:28:55,HDIAS,cpan,released,0.05,,MIME-Explode,"Perl extension for explode MIME messages"
Time-HiRes-1.32,2002-08-20T20:06:29,JHI,backpan,released,1.32,,Time-HiRes,"High resolution alarm, sleep, gettimeofday, interval timers"
Mail-SpamTest-Bayesian-0.01,2002-08-20T20:16:32,FIREDRAKE,backpan,released,0.01,1,Mail-SpamTest-Bayesian,"Perl extension for Bayesian spam-testing"
XML-DOMHandler-1.0,2002-08-20T20:23:54,ERIKRAY,latest,released,1.0,1,XML-DOMHandler,"Implements a call-back interface to DOM."
FileHandle-Deluxe-0.90,2002-08-20T20:27:24,MIKO,backpan,released,0.90,1,FileHandle-Deluxe,"file handle with a lot of extra features"
LaBrea-Tarpit-1.06,2002-08-20T20:42:22,MIKER,backpan,released,1.06,,LaBrea-Tarpit,"A collection web display and utilities for Tom Liston's LaBrea scanner/worm disruptor"
Data-Verify-0.01_08,2002-08-20T20:49:31,MUENALAN,backpan,developer,0.01_08,,Data-Verify,"versatile data/type verification, validation and testing"
Thread-Tie-0.05,2002-08-20T20:53:23,ELIZABETH,backpan,released,0.05,,Thread-Tie,"tie variables into a thread of their own"
Data-Verify-0.01_09,2002-08-20T20:57:13,MUENALAN,backpan,developer,0.01_09,,Data-Verify,"versatile data/type verification, validation and testing"
File-Iterator-0.06,2002-08-20T21:11:08,SWHITAKER,backpan,released,0.06,,File-Iterator,"an object-oriented Perl module for iterating across files in a directory tree."
Thread-Conveyor-0.08,2002-08-20T21:25:11,ELIZABETH,backpan,released,0.08,,Thread-Conveyor,"transport of any data-structure between threads"
Text-MessageFormat-0.01,2002-08-20T21:35:09,MIYAGAWA,latest,released,0.01,1,Text-MessageFormat,"Language neutral way to display messages"
Test-Pod-0.6,2002-08-20T21:38:53,BDFOY,backpan,released,0.6,1,Test-Pod,"check for POD errors in files"
Thread-Conveyor-Monitored-0.06,2002-08-20T21:40:45,ELIZABETH,backpan,released,0.06,,Thread-Conveyor-Monitored,"monitor a belt for specific content"
Test-HTTPStatus-0.6,2002-08-20T21:42:39,BDFOY,backpan,released,0.6,1,Test-HTTPStatus,"check an HTTP status"
FileHandle-Deluxe-0.91,2002-08-20T21:53:28,MIKO,backpan,released,0.91,,FileHandle-Deluxe,"file handle with a lot of extra features"
Time-HiRes-1.33,2002-08-20T22:52:32,JHI,backpan,released,1.33,,Time-HiRes,"High resolution alarm, sleep, gettimeofday, interval timers"
Net-DNS-0.28,2002-08-21T00:18:55,CREIN,backpan,released,0.28,,Net-DNS,"Put DNS MX queries in a hash lookup format"
XMail-Ctrl-1.3,2002-08-21T01:09:05,AARONJJ,backpan,released,1.3,,XMail-Ctrl,"Crtl access to XMail server"
XMail-Ctrl-1.4,2002-08-21T01:52:53,AARONJJ,backpan,released,1.4,,XMail-Ctrl,"Crtl access to XMail server"
PPerl-0.19,2002-08-21T09:11:23,MSERGEANT,backpan,released,0.19,,PPerl,"Make perl scripts persistent in memory"
PPerl-0.20,2002-08-21T10:43:33,MSERGEANT,backpan,released,0.20,,PPerl,"Make perl scripts persistent in memory"
Pipeline-2.02,2002-08-21T11:57:59,JDUNCAN,backpan,released,2.02,,Pipeline,"Generic pipeline interface"
CDDB-File-1.03,2002-08-21T13:10:15,TMTM,backpan,released,1.03,,CDDB-File,"Parse a CDDB/freedb data file"
WWW-Search-AltaVista-2.08,2002-08-21T13:48:58,MTHURN,backpan,released,2.08,,WWW-Search-AltaVista,"class for searching www.altavista.com"
cpantestfaq-0.01,2002-08-21T13:54:27,BKING,cpan,released,0.01,1,cpantestfaq,"Frequently Asked Questions Aboout Testing for CPAN $Date: 2002/08/20 12:56:18 $ $Revision: 1.1 $"
Log-Dispatch-Win32Event-0.01,2002-08-21T14:23:40,ABERGMAN,backpan,released,0.01,1,Log-Dispatch-Win32Event,"Class for logging to the Win32 Eventlog"
Exception-Class-1.03,2002-08-21T14:35:16,DROLSKY,backpan,released,1.03,,Exception-Class,"A module that allows you to declare real exception classes in Perl"
WWW-Search-Google-0.20,2002-08-21T14:52:15,LBROCARD,backpan,released,0.20,,WWW-Search-Google,"search Google via SOAP"
Audio-SoundFile-0.15,2002-08-21T15:18:01,TAIY,cpan,released,0.15,,Audio-SoundFile,"Perl interface to libsndfile, a sound I/O library"
Test-Pod-0.61,2002-08-21T16:22:31,BDFOY,backpan,released,0.61,,Test-Pod,"check for POD errors in files"
Test-HTTPStatus-0.61,2002-08-21T16:22:47,BDFOY,backpan,released,0.61,,Test-HTTPStatus,"check an HTTP status"
Math-BigInt-1.62,2002-08-21T16:29:31,TELS,backpan,released,1.62,,Math-BigInt,"Arbitrary size floating point math package"
Class-Decorator-0.02,2002-08-21T17:40:14,NWETTERS,backpan,released,0.02,,Class-Decorator,"Attach additional responsibilites to an object. A generic wrapper."
Apache-Session-BerkeleyDB-1.02,2002-08-21T18:06:16,AUTRIJUS,backpan,released,1.02,,Apache-Session-BerkeleyDB,"An implementation of Apache::Session"
Net_SSLeay.pm-1.20,2002-08-21T18:16:22,SAMPO,backpan,released,1.20,,Net_SSLeay,"Perl extension for using OpenSSL or SSLeay"
Sys-Headers-0.01,2002-08-21T18:23:49,CWEST,latest,released,0.01,1,Sys-Headers,"Perl interface to system headers."
Prim-0.01,2002-08-21T19:07:39,PHILCROW,backpan,released,0.01,1,Prim,"a sample server for Perl Remote Invocation of Methods (prim)"
Chess-PGN-EPD-0.18,2002-08-21T19:17:55,HSMYERS,backpan,released,0.18,,Chess-PGN-EPD,"Perl extension to produce and manipulate EPD text."
SPOPS-0.65,2002-08-21T21:07:57,CWINTERS,backpan,released,0.65,,SPOPS,"Simple Perl Object Persistence with Security"
Mac-PropertyList-0.04,2002-08-21T23:59:45,BDFOY,backpan,released,0.04,,Mac-PropertyList,"work with Mac plists at a low level"
File-ReadBackwards-0.98,2002-08-22T02:58:55,URI,backpan,released,0.98,,File-ReadBackwards,"Read a file backwards by lines."
Tk-HideCursor-0.01,2002-08-22T04:26:13,GBROCK,cpan,released,0.01,1,Tk-HideCursor,"Hide the cursor when it passes over your widget"
Tk-StayOnTop-0.01,2002-08-22T04:26:29,GBROCK,cpan,released,0.01,1,Tk-StayOnTop,"Keep your window in the foreground"
Win32-Girder-IEvent-0.03,2002-08-22T04:28:21,GBROCK,cpan,released,0.03,,Win32-Girder-IEvent,"Shared components for access to the Girder Internet Events API"
Palm-ListDB-0.23,2002-08-22T05:52:22,RPQS,cpan,released,0.23,1,Palm-ListDB,"Handler for ListDB databases"
Mail-MboxParser-0.35,2002-08-22T06:59:57,VPARSEVAL,backpan,released,0.35,,Mail-MboxParser,"read-only access to UNIX-mailboxes"
Log-Dispatch-Win32EventLog-0.02,2002-08-22T07:39:54,ABERGMAN,cpan,released,0.02,1,Log-Dispatch-Win32EventLog,"Class for logging to the Win32 Eventlog"
Test-Extreme-0.01,2002-08-22T08:24:36,ASIMJALIS,backpan,released,0.01,1,Test-Extreme,"A perlish unit testing framework"
HTTP-WebTest-1.99_09,2002-08-22T09:18:23,ILYAM,backpan,developer,1.99_09,,HTTP-WebTest,"test one or more web pages, either remotely or locally"
Inline-TT-0.02,2002-08-22T10:20:58,MIYAGAWA,cpan,released,0.02,,Inline-TT,"use TT BLOCK as your Perl sub"
XML-NamespaceSupport-1.08,2002-08-22T12:01:36,RBERJON,backpan,released,1.08,,XML-NamespaceSupport,"a simple generic namespace support class"
PLP-3.17,2002-08-22T13:19:07,JUERD,backpan,released,3.17,,PLP,"Perl in HTML pages"
IPC-Locker-1.401,2002-08-22T15:04:53,WSNYDER,backpan,released,1.401,,IPC-Locker,"Process ID existance test"
File-Data-1.12,2002-08-22T15:21:58,RFOLEY,backpan,released,1.12,,File-Data,"interface to file data"
Exception-Class-1.04,2002-08-22T15:24:01,DROLSKY,backpan,released,1.04,,Exception-Class,"A module that allows you to declare real exception classes in Perl"
Log-Detect-1.411,2002-08-22T16:03:17,WSNYDER,backpan,released,1.411,,Log-Detect,"read log files to check for errors and create Dinotrace cursors"
Class-DBI-Pager-0.03,2002-08-22T18:06:22,MIYAGAWA,backpan,released,0.03,,Class-DBI-Pager,"Pager utility for Class::DBI"
Test-Extreme-0.02,2002-08-22T18:21:45,ASIMJALIS,backpan,released,0.02,,Test-Extreme,"A perlish unit testing framework"
Lingua-ZH-CCDICT-0.01,2002-08-22T18:35:05,DROLSKY,backpan,released,0.01,1,Lingua-ZH-CCDICT,"An interface to the CCDICT Chinese dictionary"
Tk-SearchDialog-0.43,2002-08-22T18:45:04,RKIES,backpan,released,0.43,1,Tk-SearchDialog,
Win32-Exchange-v0.0.0.021,2002-08-22T19:07:59,SMANROSS,backpan,released,v0.0.0.021,1,Win32-Exchange,
Test-Extreme-0.10,2002-08-22T19:16:27,ASIMJALIS,backpan,released,0.10,,Test-Extreme,"A perlish unit testing framework"
Time-HiRes-1.34,2002-08-22T19:51:48,JHI,backpan,released,1.34,,Time-HiRes,"High resolution alarm, sleep, gettimeofday, interval timers"
MySQL-Config-1.02,2002-08-22T19:57:29,DARREN,backpan,released,1.02,1,MySQL-Config,"Parse and utilize MySQL's /etc/my.cnf and ~/.my.cnf files"
Tk-Workspace-1.75,2002-08-22T21:48:56,RKIES,cpan,released,1.75,,Tk-Workspace,"Upgrade a workspace."
HTML-Lint-1.20,2002-08-22T22:10:12,PETDANCE,backpan,released,1.20,,HTML-Lint,"Test::More-style wrapper around HTML::Lint"
Carp-Assert-More-0.04,2002-08-22T22:20:46,PETDANCE,backpan,released,0.04,,Carp-Assert-More,"convenience wrappers around Carp::Assert"
Acme-Morse-Audible-1.00,2002-08-22T22:40:40,ITRIVIZKI,cpan,released,1.00,1,Acme-Morse-Audible,"Audio(Morse) Programming with Perl"
Win32-Exchange-v0.0.0.022,2002-08-23T04:13:40,SMANROSS,backpan,released,v0.0.0.022,,Win32-Exchange,
Win32-Exchange-v0.0.0.022a,2002-08-23T04:22:45,SMANROSS,backpan,released,v0.0.0.022,,Win32-Exchange,
String-Substrings-0.02,2002-08-23T06:48:21,BIGJ,latest,released,0.02,,String-Substrings,"module to extract some/all substrings from a string"
TeX-Hyphen-0.130,2002-08-23T08:37:59,JANPAZ,backpan,released,0.130,,TeX-Hyphen,"hyphenate words using TeX's patterns"
Module-Build-0.11,2002-08-23T08:54:58,KWILLIAMS,backpan,released,0.11,,Module-Build,"Perl extension for blah blah blah"
Test-Extreme-0.11,2002-08-23T09:00:30,ASIMJALIS,backpan,released,0.11,,Test-Extreme,"A perlish unit testing framework"
Devel-StackTrace-1.00,2002-08-23T09:12:26,DROLSKY,backpan,released,1.00,,Devel-StackTrace,"Stack trace and stack trace frame objects"
Exception-Class-1.05,2002-08-23T09:52:55,DROLSKY,backpan,released,1.05,,Exception-Class,"A module that allows you to declare real exception classes in Perl"
Bot-BasicBot-0.02,2002-08-23T11:30:39,HITHERTO,cpan,released,0.02,1,Bot-BasicBot,"simple irc bot baseclass"
mime-construct-1.8,2002-08-23T12:19:30,ROSCH,backpan,released,1.8,,mime-construct,"construct and optionally mail MIME messages"
POE-Component-LaDBI-1.0,2002-08-23T12:58:33,SEGAN,cpan,released,1.0,1,POE-Component-LaDBI,"POE Component that spawns a perl subprocess to handle non-blocking access to the DBI API."
Date-Tie-0.14_01,2002-08-23T13:50:53,FGLOCK,backpan,developer,0.14_01,,Date-Tie,"ISO dates made easy"
POE-Component-JobQueue-0.52,2002-08-23T14:01:57,RCAPUTO,backpan,released,0.52,,POE-Component-JobQueue,"a component to manage queues and worker pools"
Apache-SessionManager-0.01,2002-08-23T14:15:30,ENRYS,cpan,released,0.01,1,Apache-SessionManager,"simple mod_perl extension to manage sessions over HTTP requests"
Crypt-Mimetic-0.02,2002-08-23T14:24:44,ERICH,latest,released,0.02,,Crypt-Mimetic,"The error class definition for Crypt::Mimetic(3) (see Error(3) module)"
POE-Component-LaDBI-1.0.1,2002-08-23T17:51:20,SEGAN,cpan,released,v1.0.1,1,POE-Component-LaDBI,"POE Component that spawns a perl subprocess to handle non-blocking access to the DBI API."
Authen-SimplePam-0.1.24,2002-08-23T19:03:11,RSD,latest,released,v0.1.24,1,Authen-SimplePam,"Simple interface to PAM authentication"
MIME-Explode-0.06,2002-08-23T19:14:48,HDIAS,cpan,released,0.06,,MIME-Explode,"Perl extension for explode MIME messages"
Apache-Session-PHP-0.03,2002-08-23T19:40:03,MIYAGAWA,cpan,released,0.03,,Apache-Session-PHP,"glues Apache::Session with PHP::Session"
Mail-IMAPClient-2.2.0,2002-08-23T19:56:03,DJKERNEN,backpan,released,v2.2.0,,Mail-IMAPClient,"An IMAP Client API"
Exception-Class-DBI-0.01,2002-08-23T19:59:52,DWHEELER,backpan,released,0.01,1,Exception-Class-DBI,"DBI Exception objects"
Apache-Session-PHP-0.04,2002-08-23T20:05:19,MIYAGAWA,cpan,released,0.04,,Apache-Session-PHP,"glues Apache::Session with PHP::Session"
Win32-Exchange_v0.0.0.023,2002-08-23T23:41:28,SMANROSS,backpan,released,v0.0.0.023,,Win32-Exchange,
Archive-Zip-1.02,2002-08-24T00:19:19,NEDKONZ,backpan,released,1.02,,Archive-Zip,"Provide an interface to ZIP archive files."
File-List-0.3.1,2002-08-24T01:13:09,DOPACKI,latest,released,v0.3.1,,File-List,"Perl extension for crawling directory trees and compiling lists of files"
bignum-0.13,2002-08-24T11:06:16,TELS,backpan,released,0.13,,bignum,"Transparent BigNumber/BigRationale support for Perl"
Mail-Miner-1.0,2002-08-24T15:19:33,SIMON,cpan,released,1.0,,Mail-Miner,"Store and retrieve Useful Information from mail"
List-Compare-0.14,2002-08-24T16:08:08,JKEENAN,backpan,released,0.14,1,List-Compare,"Compare elements of two or more lists"
MIME-Explode-0.07,2002-08-24T16:20:13,HDIAS,cpan,released,0.07,,MIME-Explode,"Perl extension for explode MIME messages"
Mail-Sendmail-0.78_5,2002-08-24T16:48:32,MIVKOVIC,backpan,developer,0.78_5,,Mail-Sendmail,
File-Find-Rule-0.03,2002-08-24T17:34:12,RCLAMP,backpan,released,0.03,,File-Find-Rule,"Alternative interface to File::Find"
Acme-Morse-Audible-1.10,2002-08-24T23:56:03,ITRIVIZKI,latest,released,1.10,,Acme-Morse-Audible,"Audio(Morse) Programming with Perl"
Time-HiRes-1.35,2002-08-25T05:49:19,JHI,backpan,released,1.35,,Time-HiRes,"High resolution alarm, sleep, gettimeofday, interval timers"
Test-Extreme-0.12,2002-08-25T08:28:01,ASIMJALIS,cpan,released,0.12,,Test-Extreme,"A perlish unit testing framework"
Tk-RemoteFileSelect-0.58,2002-08-25T13:25:57,RKIES,backpan,released,0.58,,Tk-RemoteFileSelect,
Encode-1.76,2002-08-25T15:18:49,DANKOGAI,backpan,released,1.76,,Encode,"character encodings"
Thesaurus-0.20,2002-08-25T16:34:18,DROLSKY,backpan,released,0.20,,Thesaurus,"David Rolsky (grimes@waste.org)"
Palm-ListDB-0.24,2002-08-25T16:51:17,RPQS,backpan,released,0.24,1,Palm-ListDB,"Handler for ListDB databases"
HTML-Mason-1.13,2002-08-25T16:53:24,DROLSKY,backpan,released,1.13,,HTML-Mason,"A bundle to install the HTML::Mason package"
MIME-Lite-HTML-1.14,2002-08-25T17:25:50,ALIAN,backpan,released,1.14,,MIME-Lite-HTML,"Provide routine to transform a HTML page in a MIME-Lite mail"
ExtUtils-Constant-0.14,2002-08-25T18:03:27,NWCLARK,backpan,released,0.14,,ExtUtils-Constant,"generate XS code to import C header constants"
Math-BigInt-FastCalc-0.06,2002-08-25T18:08:36,TELS,backpan,released,0.06,,Math-BigInt-FastCalc,"Perl module with some XS to support Math::BigInt"
Tk-SimpleFileSelect-0.67,2002-08-25T19:11:00,RKIES,backpan,released,0.67,,Tk-SimpleFileSelect,"Easy-to-Use File Selection Widget"
Unicode-Lite-0.09,2002-08-25T19:14:29,AMICHAUER,backpan,released,0.09,,Unicode-Lite,"Easy conversion between encodings"
Unicode-Lite-0.10,2002-08-25T19:33:27,AMICHAUER,backpan,released,0.10,,Unicode-Lite,"Easy conversion between encodings"
Mail-Vacation-0.05,2002-08-25T20:22:47,RFOLEY,cpan,released,0.05,1,Mail-Vacation,"implements unix vacation program"
Disassemble-X86-0.12,2002-08-25T22:04:19,BOBMATH,backpan,released,0.12,,Disassemble-X86,"Disassemble Intel x86 binary code"
Test-Exception-0.12,2002-08-26T00:02:09,ADIE,backpan,released,0.12,,Test-Exception,"Convenience routines for testing exception based code"
Time-TAI64-1.8,2002-08-26T01:06:20,SPOON,cpan,released,1.8,,Time-TAI64,"a library for storing and manipulating dates and times."
POE-Component-Client-FTP-0.07,2002-08-26T04:08:02,MCHING,cpan,released,0.07,,POE-Component-Client-FTP,"Implements an FTP client POE Component"
DBD-ODBC-0.45_16,2002-08-26T04:28:21,JURL,cpan,developer,0.45_16,,DBD-ODBC,"ODBC Driver for DBI"
OpenInteract-1.50,2002-08-26T05:50:53,CWINTERS,backpan,released,1.50,,OpenInteract,"mod_perl handler to process all OpenInteract requests"
Business-PayPal-0.02,2002-08-26T06:46:30,MOCK,cpan,released,0.02,,Business-PayPal,"Perl extension for automating PayPal transactions"
WWW-AllMusicGuide-0.03,2002-08-26T07:50:55,YOHAMED,backpan,released,0.03,,WWW-AllMusicGuide,"An object to search the All Music Guide (www.allmusic.com)"
CGI-Session-2.94,2002-08-26T08:23:54,SHERZODR,backpan,released,2.94,,CGI-Session,"Blueprint for CGI::Session driver"
IO_CSVHeaderFile_0.01,2002-08-26T09:19:56,VASEK,backpan,released,0.01,1,IO_CSVHeaderFile,"Perl extension for CSV Files"
WWW-Amazon-Wishlist-0.8,2002-08-26T09:35:05,SIMONW,backpan,released,0.8,,WWW-Amazon-Wishlist,"grab all the details from your Amazon wishlist"
Apache-Session-SharedMem-0.4,2002-08-26T09:40:11,SIMONW,backpan,released,0.4,,Apache-Session-SharedMem,"Session management via shared memory"
Test-1.21,2002-08-26T09:40:40,SBURKE,backpan,released,1.21,,Test,"provides a simple framework for writing test scripts"
Net-SSH-0.07,2002-08-26T10:03:39,IVAN,backpan,released,0.07,,Net-SSH,"Perl extension for secure shell"
Apache-GzipChain-1.13,2002-08-26T10:20:41,ANDK,backpan,released,1.13,,Apache-GzipChain,"compress HTML (or anything) in the OutputChain"
Apache-OutputChain-0.09,2002-08-26T10:43:55,JANPAZ,backpan,released,0.09,,Apache-OutputChain,"do SSI on other modules' output"
HTML-LinkExtractor-0.04,2002-08-26T11:03:15,PODMASTER,backpan,released,0.04,1,HTML-LinkExtractor,"Extract ""WHAT'S A LINK-type tag"" in links from an HTML document"
Test-Simple-0.47,2002-08-26T11:11:38,MSCHWERN,backpan,released,0.47,,Test-Simple,"yet another framework for writing test scripts"
Class-DBI-Loader-0.01,2002-08-26T11:29:17,IKEBE,cpan,released,0.01,1,Class-DBI-Loader,"dynamic definition of Class::DBI sub classes."
File-Iterator-0.07,2002-08-26T12:00:06,SWHITAKER,backpan,released,0.07,,File-Iterator,"an object-oriented Perl module for iterating across files in a directory tree."
Tie-CSV_File-0.12,2002-08-26T12:35:30,BIGJ,cpan,released,0.12,,Tie-CSV_File,"ties a csv-file to an array of arrays"
Apache-OutputChain-0.10,2002-08-26T12:40:36,JANPAZ,backpan,released,0.10,,Apache-OutputChain,"do SSI on other modules' output"
SPOPS-0.66,2002-08-26T12:44:08,CWINTERS,backpan,released,0.66,,SPOPS,"Simple Perl Object Persistence with Security"
DBIx-HTMLTable-0.21,2002-08-26T13:11:46,RKIES,backpan,released,0.21,,DBIx-HTMLTable,"Make a HTML table from DBI query output."
ngstatistics1.1,2002-08-26T13:30:46,LOMBARDO,cpan,released,1.1,1,ngstatistics,"Generates statistics from a local news spool"
Test-ManyParams-0.06,2002-08-26T13:54:47,BIGJ,cpan,released,0.06,,Test-ManyParams,"module to test many params as one test"
Config-ReadAndCheck-0.01,2002-08-26T14:33:56,TPABA,backpan,released,0.01,1,Config-ReadAndCheck,"Perl module for parsing generic config files conforms to predefined line-by-line-based format."
WebTools-1.27,2002-08-26T15:26:48,JLISHEV,latest,released,1.27,,WebTools,"Create and process ShopCard within MySQL DB"
FileHandle-Deluxe-0.92,2002-08-26T17:01:21,MIKO,backpan,released,0.92,,FileHandle-Deluxe,"file handle with a lot of extra features"
Tk-EntryDialog-0.7,2002-08-26T18:31:56,RKIES,backpan,released,0.7,,Tk-EntryDialog,"Dialog widget with text entry."
DBD-ODBC-0.45_17,2002-08-26T19:29:17,JURL,cpan,developer,0.45_17,,DBD-ODBC,"ODBC Driver for DBI"
critter-0.88,2002-08-26T19:51:04,RKIES,cpan,released,0.88,,critter,"Text search."
Apache-Admin-Config-0.56,2002-08-26T23:19:30,RSOLIV,cpan,released,0.56,,Apache-Admin-Config,"A common module to manipulate Apache configuration files"
Template-Plugin-XML-LibXML-1.01,2002-08-26T23:42:43,MARKF,backpan,released,1.01,1,Template-Plugin-XML-LibXML,"XML::LibXML Template Toolkit Plugin"
ExtUtils-MakeMaker-6.04,2002-08-27T01:42:36,MSCHWERN,backpan,released,6.04,,ExtUtils-MakeMaker,"utilities to write and check a MANIFEST file"
Win32-Exchange_v0.0.0.024,2002-08-27T06:03:28,SMANROSS,backpan,released,v0.0.0.024,,Win32-Exchange,
Algorithm-Huffman-0.03,2002-08-27T08:58:42,BIGJ,cpan,released,0.03,,Algorithm-Huffman,"Perl extension that implements the Huffman algorithm"
OpenFrame-Segment-Apache-1.00,2002-08-27T10:02:52,LBROCARD,backpan,released,1.00,1,OpenFrame-Segment-Apache,"Run a small website through Apache"
IO_CSVHeaderFile_0.01makefix,2002-08-27T11:44:20,VASEK,backpan,released,0.01,1,IO_CSVHeaderFile,"Perl extension for CSV Files"
POE-Component-Client-Ping-0.97,2002-08-27T12:49:10,RCAPUTO,backpan,released,0.97,,POE-Component-Client-Ping,"an ICMP ping client component"
